日期,信号,代码,现价,涨幅,止损,策略,参组,参数,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅,名称,周期
2026-06-01 00:00:00,Long,CRE,3.29,24.62%,2.56,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CRE8 ENTERPRISE LTD-CL A,1D
2026-06-01 00:00:00,Long,CRE,3.29,24.62%,2.56,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CRE8 ENTERPRISE LTD-CL A,1D
2026-06-01 00:00:00,Short,KBON,10.1,-0.39%,10.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,KARBON CAPITAL PARTNERS-CL A,1D
2026-06-01 00:00:00,Short,KBON,10.1,-0.39%,10.16,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,KARBON CAPITAL PARTNERS-CL A,1D
2026-06-01 00:00:00,Long,STX,921.26,4.71%,838.32,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,101.72-263.68-296.58-307.59-459.04,高-高-高-高,159.23%-12.48%-3.71%-49.24%,74.0,34.46,SEAGATE TECHNOLOGY HOLDINGS,1D
2026-06-01 00:00:00,Long,ALKT,18.95,4.29%,17.21,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ALKAMI TECHNOLOGY INC,1D
2026-06-01 00:00:00,Long,DSP,13.6,6.92%,11.99,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,12.48-13.2-13.1-12.49-12.2,高-低-低-低,5.77%-0.72%-4.71%-2.31%,13.0,28.42,VIANT TECHNOLOGY INC-A,1D
2026-06-01 00:00:00,Long,DSP,13.6,6.92%,11.99,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,15.18-12.48-13.2-13.1-12.49,低-高-低-低,17.79%-5.77%-0.72%-4.71%,30.0,31.45,VIANT TECHNOLOGY INC-A,1D
2026-06-01 00:00:00,Short,SYK,299.46,-1.85%,313.92,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,STRYKER CORP,1D
2026-06-01 00:00:00,Long,MOB,7.42,3.20%,6.3,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,11.02-8.26-9.78-6.9-7.0,低-高-低-高,25.05%-18.40%-29.45%-1.45%,18.0,41.7,MOBILICOM LTD/AUSTRALIA,1D
2026-06-01 00:00:00,Short,HSY,186.4,-3.93%,198.5,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HERSHEY CO/THE,1D
2026-06-01 00:00:00,Long,AMC,2.12,22.54%,1.63,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,3.26-3.18-2.47-1.79-1.94,低-低-低-高,2.45%-22.33%-27.53%-8.38%,30.0,56.45,AMC ENTERTAINMENT HLDS-CL A,1D
2026-06-01 00:00:00,Short,HOVR,2.53,-13.50%,3.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,NEW HORIZON AIRCRAFT LTD,1D
2026-06-01 00:00:00,Long,APPF,179.3,11.25%,155.54,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,APPFOLIO INC - A,1D
2026-06-01 00:00:00,Short,AXS,95.9,1.02%,98.6,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,97.81-99.08-98.26-96.89-96.57,高-低-低-低,1.29%-0.82%-1.39%-0.33%,21.0,6.31,AXIS CAPITAL HOLDINGS LTD,1D
2026-06-01 00:00:00,Long,SOUN,9.25,2.78%,8.25,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SOUNDHOUND AI INC-A,1D
2026-06-01 00:00:00,Short,MIND,6.47,-4.15%,7.03,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MIND TECHNOLOGY INC,1D
2026-06-01 00:00:00,Long,AMPL,8.78,12.28%,7.43,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,12.43-11.53-12.05-8.05-8.28,低-高-低-高,7.24%-4.51%-33.20%-2.86%,19.0,46.94,AMPLITUDE INC-CLASS A,1D
2026-06-01 00:00:00,Short,IDA,135.01,-3.75%,142.06,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,124.25-124.25-122.56-134.58-141.4,高-低-高-高,0.00%-1.36%-9.80%-5.07%,27.0,5.03,IDACORP INC,1D
2026-06-01 00:00:00,Short,IDA,135.01,-3.75%,142.06,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,IDACORP INC,1D
2026-06-01 00:00:00,Long,EGAN,7.79,4.85%,7.1,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EGAIN CORP,1D
2026-06-01 00:00:00,Short,AFG,128.27,-1.18%,132.49,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,AMERICAN FINANCIAL GROUP INC,1D
2026-06-01 00:00:00,Long,TBI,6.76,8.86%,5.76,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,5.98-5.39-5.7-4.39-6.67,低-高-低-高,9.87%-5.75%-22.98%-51.94%,17.0,28.02,TRUEBLUE INC,1D
2026-06-01 00:00:00,Long,MNTN,10.74,13.89%,8.97,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MNTN INC-A,1D
2026-06-01 00:00:00,Long,ADM,82.62,3.56%,76.72,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ARCHER-DANIELS-MIDLAND CO,1D
2026-06-01 00:00:00,Long,TOST,27.74,6.57%,25.71,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TOAST INC-CLASS A,1D
2026-06-01 00:00:00,Long,INSE,7.93,2.99%,7.15,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,INSPIRED ENTERTAINMENT INC,1D
2026-06-01 00:00:00,Long,CAAP,26.72,0.45%,25.0,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CORP AMERICA AIRPORTS SA,1D
2026-06-01 00:00:00,Long,GRCE,2.69,4.67%,2.29,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,GRACE THERAPEUTICS INC,1D
2026-06-01 00:00:00,Long,VRSK,183.97,5.13%,168.33,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,VERISK ANALYTICS INC,1D
2026-06-01 00:00:00,Short,WOLF,52.95,-10.68%,68.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,WOLFSPEED INC,1D
2026-06-01 00:00:00,Long,TITN,22.04,1.01%,20.07,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,21.57-17.06-20.39-21.0-21.91,低-高-高-高,20.91%-19.52%-2.99%-4.33%,20.0,23.37,TITAN MACHINERY INC,1D
2026-06-01 00:00:00,Short,ES,66.61,-2.43%,69.43,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EVERSOURCE ENERGY,1D
2026-06-01 00:00:00,Long,EVLV,6.79,5.27%,6.14,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EVOLV TECHNOLOGIES HOLDINGS,1D
2026-06-01 00:00:00,Long,DV,10.54,8.66%,9.3,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,DOUBLEVERIFY HOLDINGS INC,1D
2026-06-01 00:00:00,Short,BLK,1020.73,-2.50%,1077.39,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,BLACKROCK INC,1D
2026-06-01 00:00:00,Long,KPTI,9.82,7.91%,8.25,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,KARYOPHARM THERAPEUTICS INC,1D
2026-06-01 00:00:00,Short,OTIS,69.34,-2.12%,72.44,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,82.57-83.88-84.91-83.11-74.82,高-高-低-低,1.58%-1.23%-2.12%-9.98%,43.0,9.79,OTIS WORLDWIDE CORP,1D
2026-06-01 00:00:00,Short,TARA,4.52,-2.80%,4.96,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,5.03-4.72-5.3-4.8-4.95,低-高-低-高,6.16%-12.29%-9.43%-3.12%,22.0,14.85,PROTARA THERAPEUTIC INC,1D
2026-06-01 00:00:00,Long,ASTL,5.8,3.20%,5.24,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,5.21-4.7-4.75-5.36-5.1,低-高-高-低,9.69%-0.96%-12.95%-4.94%,33.0,15.91,ALGOMA STEEL GROUP INC,1D
2026-06-01 00:00:00,Long,ASTL,5.8,3.20%,5.24,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,5.21-4.7-4.75-5.36-5.1,低-高-高-低,9.69%-0.96%-12.95%-4.94%,33.0,15.91,ALGOMA STEEL GROUP INC,1D
2026-06-01 00:00:00,Long,DDOG,277.49,12.19%,237.25,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,166.89-201.69-145.9-143.39-133.6,高-低-低-低,20.85%-27.66%-1.72%-6.83%,51.0,32.55,DATADOG INC - CLASS A,1D
2026-06-01 00:00:00,Long,DDOG,277.49,12.19%,237.25,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,157.38-152.24-166.89-201.69-133.6,低-高-高-低,3.26%-9.62%-20.85%-33.76%,51.0,32.55,DATADOG INC - CLASS A,1D
2026-06-01 00:00:00,Short,ZUMZ,23.32,-5.32%,25.21,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ZUMIEZ INC,1D
2026-06-01 00:00:00,Short,TYRA,30.39,-9.04%,35.33,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TYRA BIOSCIENCES INC,1D
2026-06-01 00:00:00,Short,NI,45.1,-2.42%,46.73,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,37.7-40.85-40.22-44.39-46.2,高-低-高-高,8.35%-1.53%-10.37%-4.07%,27.0,6.02,NISOURCE INC,1D
2026-06-01 00:00:00,Short,NI,45.1,-2.42%,46.73,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,NISOURCE INC,1D
2026-06-01 00:00:00,Long,NRDS,8.75,1.74%,8.22,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,NERDWALLET INC-CL A,1D
2026-06-01 00:00:00,Short,PRI,266.59,-1.25%,276.83,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,PRIMERICA INC,1D
2026-06-01 00:00:00,Long,PENG,59.71,6.95%,50.46,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,29.8-23.17-22.55-23.99-21.08,低-低-高-低,22.25%-2.68%-6.39%-12.13%,66.0,31.42,PENGUIN SOLUTIONS INC,1D
2026-06-01 00:00:00,Long,SSTI,7.86,4.66%,6.82,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,13.34-13.28-9.28-8.08-7.24,低-低-低-低,0.41%-30.16%-12.91%-10.40%,18.0,18.11,SOUNDTHINKING INC,1D
2026-06-01 00:00:00,Long,SSTI,7.86,4.66%,6.82,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,16.92-13.34-9.28-8.08-7.24,低-低-低-低,21.16%-30.45%-12.91%-10.40%,18.0,18.11,SOUNDTHINKING INC,1D
2026-06-01 00:00:00,Long,FTNT,147.14,6.65%,134.99,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,87.66-87.11-85.06-88.6-86.42,低-低-高-低,0.63%-2.35%-4.16%-2.46%,52.0,13.7,FORTINET INC,1D
2026-06-01 00:00:00,Long,BTBT,2.11,4.46%,1.75,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,BIT DIGITAL INC,1D
2026-06-01 00:00:00,Short,RDW,20.68,-15.83%,25.09,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,REDWIRE CORP,1D
2026-06-01 00:00:00,Long,IQV,186.82,2.53%,174.75,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,234.3-247.05-182.93-180.98-182.7,高-低-低-高,5.44%-25.95%-1.07%-0.95%,17.0,12.95,IQVIA HOLDINGS INC,1D
2026-06-01 00:00:00,Short,KIDS,16.65,-3.03%,18.13,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ORTHOPEDIATRICS CORP,1D
2026-06-01 00:00:00,Short,VUZI,4.25,-7.61%,4.98,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,VUZIX CORP,1D
2026-06-01 00:00:00,Long,HKIT,6.58,350.68%,0.92,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HITEK GLOBAL INC-CL A,1D
2026-06-01 00:00:00,Long,HKIT,6.58,350.68%,0.92,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,389.1-346.5-330.0-217.5-2.8,低-低-低-低,10.95%-4.76%-34.09%-98.71%,11.0,91.71,HITEK GLOBAL INC-CL A,1D
2026-06-01 00:00:00,Long,HKIT,6.58,350.68%,0.92,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HITEK GLOBAL INC-CL A,1D
2026-06-01 00:00:00,Short,CCEP,89.69,-1.10%,92.55,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,COCA-COLA EUROPACIFIC PARTNE,1D
2026-06-01 00:00:00,Long,ANGI,6.57,12.12%,5.38,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ANGI INC,1D
2026-06-01 00:00:00,Long,MC,69.21,2.85%,64.11,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MOELIS & CO - CLASS A,1D
2026-06-01 00:00:00,Long,NYAX,73.63,-2.88%,69.3,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,52.46-51.54-49.28-60.76-61.65,低-低-高-高,1.75%-4.39%-23.31%-1.46%,49.0,16.22,NAYAX LTD,1D
2026-06-01 00:00:00,Long,VIA,17.04,11.88%,14.14,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,VIA TRANSPORTATION INC-CL A,1D
2026-06-01 00:00:00,Long,MAN,32.93,6.54%,29.29,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,38.8-30.6-31.03-36.73-32.31,低-高-高-低,21.13%-1.41%-18.39%-12.05%,28.0,31.24,MANPOWERGROUP INC,1D
2026-06-01 00:00:00,Long,CRAN,10.07,0.40%,10.02,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CRANE HARBOR ACQUISITIO-CL A,1D
2026-06-01 00:00:00,Long,CHYM,19.22,3.33%,17.31,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CHIME FINANCIAL INC-CL A,1D
