日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-08-31 00:00:00,Short,BTQ,3.27,-1.80%,4.33,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BTQ TECHNOLOGIES CORP,1WK,,,,,,
2026-08-31 00:00:00,Short,GE,329.5,-3.82%,361.79,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GENERAL ELECTRIC,1WK,,,,,,
2026-08-31 00:00:00,Short,GIII,28.47,-14.91%,35.84,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",G-III APPAREL GROUP LTD,1WK,,,,,,
2026-08-31 00:00:00,Short,GIII,28.47,-14.91%,35.84,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",G-III APPAREL GROUP LTD,1WK,,,,,,
2026-08-31 00:00:00,Short,CYN,0.97,-6.73%,1.9,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CYNGN INC,1WK,一直释放,nan-3.62,低,nan%,77.0,1047.51
2026-08-31 00:00:00,Short,BBDC,9.11,-2.57%,9.94,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",BARINGS BDC INC,1WK,,,,,,
2026-08-31 00:00:00,Short,BBDC,9.11,-2.57%,9.94,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",BARINGS BDC INC,1WK,,,,,,
2026-08-31 00:00:00,Short,OPY,117.36,-1.39%,131.46,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",OPPENHEIMER HOLDINGS-CL A,1WK,,,,,,
2026-08-31 00:00:00,Short,OPY,117.36,-1.39%,131.46,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",OPPENHEIMER HOLDINGS-CL A,1WK,,,,,,
2026-08-31 00:00:00,Long,CAAS,5.41,8.52%,4.7,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHINA AUTOMOTIVE SYSTEMS INC,1WK,压力释放,4.97-5.37-5.15-4.98,高-低-低,8.05%-4.10%-3.30%,15.0,17.22
2026-08-31 00:00:00,Long,ARTL,6.52,883.41%,4.23,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ARTELO BIOSCIENCES INC,1WK,,,,,,
2026-08-31 00:00:00,Long,ARTL,6.52,883.41%,4.23,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 53}}",ARTELO BIOSCIENCES INC,1WK,,,,,,
2026-08-31 00:00:00,Long,ARTL,6.52,883.41%,4.23,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",ARTELO BIOSCIENCES INC,1WK,,,,,,
2026-08-31 00:00:00,Long,ARTL,6.52,883.41%,4.23,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ARTELO BIOSCIENCES INC,1WK,,,,,,
2026-08-31 00:00:00,Long,ARTL,6.52,883.41%,4.23,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 53}}",ARTELO BIOSCIENCES INC,1WK,,,,,,
2026-08-31 00:00:00,Long,ARTL,6.52,883.41%,4.23,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",ARTELO BIOSCIENCES INC,1WK,,,,,,
2026-08-31 00:00:00,Short,RRGB,8.46,-9.13%,10.54,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",RED ROBIN GOURMET BURGERS,1WK,,,,,,
2026-08-31 00:00:00,Short,RRGB,8.46,-9.13%,10.54,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",RED ROBIN GOURMET BURGERS,1WK,,,,,,
2026-08-31 00:00:00,Short,YARW,29.98,-18.97%,43.93,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",YARROW BIOSCIENCE INC,1WK,,,,,,
2026-08-31 00:00:00,Long,CTNM,17.24,1.11%,13.79,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CONTINEUM THERAPEUTICS INC-A,1WK,压力释放,nan-22.0-13.49-16.33,低-低-高,nan%-38.68%-21.05%,27.0,46.2
2026-08-31 00:00:00,Short,TTWO,216.14,-8.18%,252.23,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TAKE-TWO INTERACTIVE SOFTWRE,1WK,,,,,,
2026-08-31 00:00:00,Short,AURE,1.45,-8.89%,2.11,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AURELION INC,1WK,一直亮红,nan-6.68-3.1-1.5,低-低-低,nan%-53.59%-51.61%,27.0,135.33
