日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-07-20 00:00:00,Short,TSLA,313.03,-17.81%,425.46,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TESLA INC,1WK
2026-07-20 00:00:00,Short,TSLA,313.03,-17.81%,425.46,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TESLA INC,1WK
2026-07-20 00:00:00,Short,ABCL,5.31,-17.87%,7.44,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ABCELLERA BIOLOGICS INC,1WK
2026-07-20 00:00:00,Long,OBE,10.59,9.85%,8.05,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OBSIDIAN ENERGY LTD,1WK
2026-07-20 00:00:00,Long,HII,287.59,6.86%,236.72,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",HUNTINGTON INGALLS INDUSTRIE,1WK
2026-07-20 00:00:00,Long,HII,287.59,6.86%,236.72,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",HUNTINGTON INGALLS INDUSTRIE,1WK
2026-07-20 00:00:00,Short,GLW,146.65,-5.15%,193.33,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CORNING INC,1WK
2026-07-20 00:00:00,Short,AI,8.15,-7.60%,10.23,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",C3.AI INC-A,1WK
2026-07-20 00:00:00,Long,INSW,92.28,6.36%,80.95,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INTERNATIONAL SEAWAYS INC,1WK
2026-07-20 00:00:00,Long,TPC,86.77,10.37%,71.21,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TUTOR PERINI CORP,1WK
2026-07-20 00:00:00,Long,RNG,48.31,16.92%,31.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RINGCENTRAL INC-CLASS A,1WK
2026-07-20 00:00:00,Short,ENVX,3.95,-16.31%,5.99,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ENOVIX CORP,1WK
2026-07-20 00:00:00,Short,GOOGL,319.74,-7.79%,385.54,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ALPHABET INC-CL A,1WK
2026-07-20 00:00:00,Long,DBD,89.33,4.27%,77.42,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DIEBOLD NIXDORF INC,1WK
2026-07-20 00:00:00,Short,TEM,42.69,-18.64%,58.2,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TEMPUS AI INC-CL A,1WK
2026-07-20 00:00:00,Short,GOOG,319.09,-7.81%,384.79,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ALPHABET INC-CL C,1WK
2026-07-20 00:00:00,Short,SG,6.0,-15.25%,8.54,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SWEETGREEN INC - CLASS A,1WK
2026-07-20 00:00:00,Short,PURR,6.19,-7.34%,8.73,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HYPERLIQUID STRATEGIES,1WK
