日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿)
2026-07-31,002419,天虹股份,4.57,6.78,549399.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",一般零售,66.39,66.38
2026-07-31,002423,中粮资本,9.27,4.75,759974.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",多元金融,247.23,247.23
2026-07-31,002426,胜利精密,2.58,7.95,5411150.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",消费电子,125.56,125.56
2026-07-31,002427,尤夫股份,4.2,7.97,594450.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学纤维,62.18,62.13
2026-07-31,002434,万里扬,5.63,8.06,763447.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,104.35,104.25
2026-07-31,002438,江苏神通,12.7,5.57,288063.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通用设备,86.59,79.99
2026-07-31,002455,百川股份,6.46,7.85,1713238.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学制品,85.63,74.82
2026-07-31,002456,欧菲光,7.22,8.25,3880397.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",光学光电子,290.13,286.26
2026-07-31,002465,海格通信,10.0,5.37,2772009.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",军工电子Ⅱ,365.33,364.74
2026-07-31,002467,二六三,4.69,9.07,2788330.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通信服务,100.81,100.19
2026-07-31,002469,三维化学,5.76,7.46,317904.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专业工程,58.27,56.47
2026-07-31,002483,润邦股份,5.19,6.14,543417.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专用设备,62.23,62.14
2026-07-31,002489,浙江永强,2.7,4.65,1233381.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",家居用品,73.53,64.85
2026-07-31,002501,利源股份,1.25,4.17,930826.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",工业金属,65.68,65.61
2026-07-31,002506,协鑫集成,2.54,6.72,11549682.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",光伏设备,311.82,311.51
2026-07-31,002508,老板电器,15.94,4.59,604891.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",厨卫电器,189.55,187.27
2026-07-31,002516,旷达科技,5.29,6.01,658246.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,81.63,81.08
2026-07-31,002526,山东矿机,2.65,6.0,1136611.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专用设备,65.25,64.82
2026-07-31,002530,金财互联,7.18,9.79,801167.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通用设备,67.95,60.61
2026-07-31,002534,西子洁能,13.85,11.87,1034794.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",其他电源设备Ⅱ,138.51,136.66
2026-07-31,002537,海联金汇,5.85,10.38,1367651.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,93.8,93.42
2026-07-31,002540,亚太科技,5.01,10.6,691513.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",工业金属,80.57,56.14
2026-07-31,002553,南方精工,15.76,12.49,402502.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,82.87,58.81
2026-07-31,002570,贝因美,4.37,10.63,1630136.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",饮料乳品,56.27,56.27
2026-07-31,002572,索菲亚,8.64,10.49,840221.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",家居用品,121.15,81.95
2026-07-31,002575,群兴玩具,5.08,11.4,2266282.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",文娱用品,54.87,52.11
2026-07-31,002583,海能达,8.23,7.44,1076230.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通信设备,186.95,131.86
2026-07-31,002605,姚记科技,18.56,11.87,490916.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",游戏Ⅱ,85.7,69.2
2026-07-31,002607,中公教育,2.11,21.26,14974018.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",教育,163.44,134.73
2026-07-31,002617,露笑科技,6.11,5.71,4582209.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,146.53,144.13
2026-07-31,002624,完美世界,10.97,14.15,3748849.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",游戏Ⅱ,353.46,333.01
2026-07-31,002649,博彦科技,9.17,9.17,628297.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,67.84,63.58
2026-07-31,002651,利君股份,7.81,7.28,472394.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",航空装备Ⅱ,96.42,52.76
2026-07-31,002657,中科金财,15.79,18.9,1004650.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,76.34,75.46
2026-07-31,002662,峰璟股份,3.2,5.61,488273.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,57.0,57.0
2026-07-31,002667,威领股份,11.17,29.28,1264945.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专用设备,69.97,63.53
2026-07-31,002681,奋达科技,4.33,6.13,2241467.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",消费电子,95.48,81.54
2026-07-31,002683,广东宏大,28.04,7.6,518995.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学制品,307.3,269.56
2026-07-31,002685,华东重机,5.2,4.21,1319038.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",工程机械,73.76,73.75
2026-07-31,002707,众信旅游,5.18,10.68,1249906.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",旅游及景区,64.37,54.05
2026-07-31,002721,金一文化,2.43,9.46,2001081.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",饰品,78.19,78.19
2026-07-31,002749,国光股份,8.91,4.21,332687.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",农化制品,60.58,58.93
2026-07-31,002758,浙农股份,7.91,3.94,214816.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",综合Ⅱ,51.62,51.56
2026-07-31,002761,浙江建投,7.4,7.87,709757.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房屋建设Ⅱ,108.51,88.6
2026-07-31,002777,久远银海,13.26,12.18,478786.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,68.34,67.72
2026-07-31,002819,东方中科,20.42,7.3,154107.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通用设备,72.42,56.82
2026-07-31,002840,华统股份,7.69,8.62,832006.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",食品加工,91.13,90.5
2026-07-31,002847,盐津铺子,52.03,13.88,307532.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",休闲食品,162.48,145.28
2026-07-31,002882,金龙羽,22.6,32.78,618497.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电网设备,120.56,68.73
2026-07-31,002892,科力尔,9.5,6.86,374713.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电机Ⅱ,81.53,52.93
2026-07-31,002920,德赛西威,92.45,14.11,499804.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,632.86,588.23
2026-07-31,002928,华夏航空,6.64,9.21,1719424.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",航空机场,102.9,102.9
2026-07-31,002930,宏川智慧,8.5,6.52,422198.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",物流,65.7,62.14
2026-07-31,002945,华林证券,14.64,13.58,1312437.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",证券Ⅱ,415.8,415.8
2026-07-31,002956,西麦食品,18.18,15.94,444249.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",休闲食品,57.58,57.57
2026-07-31,002959,小熊电器,34.52,8.08,52500.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",小家电,72.04,69.58
2026-07-31,002960,青鸟消防,8.04,8.8,528022.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专用设备,104.52,96.06
2026-07-31,002984,森麒麟,14.76,7.42,623879.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,177.78,122.46
2026-07-31,002985,北摩高科,25.57,7.08,235509.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",航空装备Ⅱ,120.6,120.26
2026-07-31,002987,京北方,11.4,8.67,1193549.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,141.14,137.25
2026-07-31,002997,瑞鹄模具,26.41,4.97,122512.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,62.57,62.57
2026-07-31,003006,百亚股份,14.7,10.36,323918.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",个护用品,75.32,75.13
2026-07-31,003012,东鹏控股,4.74,8.47,582003.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",家居用品,72.08,71.3
2026-07-31,003039,顺控发展,11.9,6.25,179413.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,93.8,93.8
2026-07-31,300019,硅宝科技,14.44,6.96,300353.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学制品,77.4,66.46
2026-07-31,300036,超图软件,11.52,11.74,626777.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,75.0,66.74
2026-07-31,300047,天源迪科,10.04,11.68,1171416.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,76.21,65.32
2026-07-31,300048,合康新能,5.35,12.16,805588.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",自动化设备,77.18,77.02
2026-07-31,300053,航宇微,12.06,4.69,878540.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",半导体,116.03,108.36
2026-07-31,300061,旗天科技,6.5,13.24,1078115.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",广告营销,55.09,52.01
2026-07-31,300073,当升科技,41.58,4.79,766525.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电池,297.51,276.56
2026-07-31,300075,数字政通,11.39,11.01,681502.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,79.69,66.13
2026-07-31,300079,数码视讯,4.54,9.93,1685539.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,75.86,68.17
2026-07-31,300080,易成新能,3.7,8.82,878589.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",光伏设备,107.53,107.39
2026-07-31,300098,高新兴,4.66,10.43,2302135.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通信设备,90.71,80.48
2026-07-31,300113,顺网科技,18.0,12.71,1467313.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",游戏Ⅱ,190.3,144.33
2026-07-31,300122,智飞生物,13.04,7.5,1121659.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",生物制品,361.94,213.84
2026-07-31,300127,银河磁体,23.32,5.52,176935.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",金属新材料,97.53,69.66
2026-07-31,300130,新国都,19.68,13.56,741724.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",计算机设备,131.61,100.72
2026-07-31,300143,盈康生命,7.41,7.08,797428.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",医疗服务,93.91,80.36
2026-07-31,300144,宋城演艺,6.3,8.06,2133226.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",旅游及景区,204.73,183.99
2026-07-31,300168,万达信息,5.04,11.5,1206092.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,82.26,82.18
2026-07-31,300180,华峰超纤,4.39,11.99,1666196.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",塑料,106.9,103.96
2026-07-31,300183,东软载波,10.38,5.49,261350.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通信设备,64.86,57.0
2026-07-31,300188,国投智能,10.9,11.45,737858.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,106.58,106.08
2026-07-31,300189,神农种业,4.43,8.05,3397353.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",种植业,73.73,63.81
2026-07-31,300192,科德教育,12.51,23.13,955551.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",教育,61.42,60.58
2026-07-31,300207,欣旺达,19.05,12.59,4072992.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电池,511.38,474.39
2026-07-31,300217,东方电热,4.51,14.76,1548398.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",家电零部件Ⅱ,76.71,63.68
2026-07-31,300224,正海磁材,11.14,5.99,588584.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",金属新材料,135.51,134.74
2026-07-31,300226,上海钢联,16.45,12.9,464453.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,80.0,76.9
2026-07-31,300229,拓尔思,14.04,17.88,1393794.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,157.6,157.49
2026-07-31,300252,金信诺,10.8,2.66,1043244.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",军工电子Ⅱ,86.81,73.26
2026-07-31,300253,卫宁健康,7.59,16.41,3484168.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,185.66,152.91
2026-07-31,300271,华宇软件,5.88,21.74,1218962.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,54.72,53.73
2026-07-31,300278,华昌达,3.74,10.65,1043079.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",自动化设备,65.89,65.68
2026-07-31,300284,苏交科,5.62,8.49,724947.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",工程咨询服务Ⅱ,81.96,77.71
2026-07-31,300291,百纳千成,5.16,16.48,2702495.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",影视院线,63.86,63.11
2026-07-31,300294,博雅生物,15.62,8.32,286166.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",生物制品,95.05,95.05
2026-07-31,300293,蓝英装备,15.52,12.55,974042.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专用设备,57.64,57.64
2026-07-31,300296,利亚德,5.36,7.63,2390830.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",光学光电子,202.04,169.43
2026-07-31,300324,旋极信息,3.73,10.68,1922180.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",计算机设备,84.82,83.96
2026-07-31,300337,银邦股份,9.29,5.09,756807.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",工业金属,100.11,86.65
2026-07-31,300339,润和软件,37.74,11.0,1343784.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,314.58,307.19
2026-07-31,300341,麦克奥迪,13.33,16.52,462978.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电网设备,74.77,74.47
2026-07-31,300348,长亮科技,9.62,13.18,1087085.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,107.54,94.04
2026-07-31,300349,金卡智能,10.16,7.17,294512.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通用设备,57.62,51.0
2026-07-31,300360,炬华科技,12.33,5.03,289450.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电网设备,84.17,81.9
2026-07-31,300377,赢时胜,14.14,12.4,1864164.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,138.26,127.21
2026-07-31,300378,鼎捷数智,33.72,27.68,802772.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,102.1,101.35
2026-07-31,300388,节能国祯,6.83,3.8,200819.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,55.78,55.78
2026-07-31,300450,先导智能,33.85,5.72,2221971.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电池,830.41,773.47
2026-07-31,300451,创业慧康,3.57,12.97,1607446.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,72.34,71.3
2026-07-31,300457,赢合科技,20.73,13.96,761642.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电池,163.1,160.2
2026-07-31,300459,汤姆猫,3.84,12.94,7426903.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",游戏Ⅱ,146.96,137.4
2026-07-31,300463,迈克生物,9.09,6.82,394614.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",医疗器械,65.49,53.26
