日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-05-21 13:30:00,Long,00294,0.83,3.75%,0.81,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",YANGTZEKIANG,4H,,,,,,
2026-05-29 13:30:00,Short,00309,0.03,-3.70%,0.03,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XH NEWS MEDIA,4H,支撑释放,0.04-0.03-0.03-0.03,低-高-低,21.62%-6.90%-9.68%,15.0,21.43
2026-05-29 13:30:00,Short,00315,4.75,-2.66%,4.96,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SMARTONE TELE,4H,一直释放,4.73-4.91-4.86-4.95-5.0,高-低-高-高,3.81%-1.02%-1.85%-1.01%,37.0,5.8
2026-05-29 13:30:00,Long,00346,0.35,9.38%,0.3,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",YANCHANG PETRO,4H,,,,,,
2026-05-29 13:30:00,Long,00346,0.35,9.38%,0.3,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",YANCHANG PETRO,4H,,,,,,
2026-05-29 13:30:00,Short,00347,1.26,-5.26%,1.36,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ANGANG STEEL,4H,一直释放,1.87-1.94-1.43-1.48-1.42,高-低-高-低,3.74%-26.29%-3.50%-4.05%,35.0,5.63
2026-05-29 13:30:00,Long,00360,0.05,6.38%,0.05,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NEW FOCUS AUTO,4H,,,,,,
2026-05-29 13:30:00,Long,00360,0.05,6.38%,0.05,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NEW FOCUS AUTO,4H,,,,,,
2025-03-17 09:30:00,Short,00362,0.6,-25.00%,0.9,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",C ZENITH CHEM,4H,支撑释放,nan-2.56-0.76,低-低,nan%-70.31%,18.0,36.84
2026-05-29 13:30:00,Short,00371,2.72,-1.45%,2.83,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BJ ENT WATER,4H,一直亮红,2.69-2.71-2.64-2.67-2.73,高-低-高-高,0.74%-2.58%-1.14%-2.25%,35.0,9.16
