日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-07-27 00:00:00,Long,00546,5.18,2.78%,4.43,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",FUFENG GROUP,1WK
2026-07-27 00:00:00,Long,00546,5.18,2.78%,4.43,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",FUFENG GROUP,1WK
2026-07-27 00:00:00,Long,00576,6.95,6.11%,6.09,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ZHEJIANGEXPRESS,1WK
2026-07-27 00:00:00,Long,00579,1.93,2.66%,1.78,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JNCEC,1WK
2026-07-27 00:00:00,Long,00579,1.93,2.66%,1.78,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 18}}",JNCEC,1WK
2026-07-27 00:00:00,Long,00598,4.72,4.89%,4.14,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SINOTRANS,1WK
2026-07-27 00:00:00,Long,00666,10.79,6.62%,8.31,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",REPT BATTERO,1WK
2026-07-27 00:00:00,Long,00666,10.79,6.62%,8.31,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",REPT BATTERO,1WK
2026-07-27 00:00:00,Long,00669,132.0,3.04%,116.39,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TECHTRONIC IND,1WK
2026-07-27 00:00:00,Long,00670,3.28,6.84%,2.67,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CHINA EAST AIR,1WK
2026-07-27 00:00:00,Long,00670,3.28,6.84%,2.67,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CHINA EAST AIR,1WK
2026-07-27 00:00:00,Long,00778,4.83,1.90%,4.55,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FORTUNE REIT,1WK
2026-07-27 00:00:00,Long,00780,14.28,8.43%,11.82,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",TONGCHENGTRAVEL,1WK
2026-07-27 00:00:00,Long,00780,14.28,8.43%,11.82,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",TONGCHENGTRAVEL,1WK
2026-07-27 00:00:00,Long,00788,10.03,4.48%,9.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHINA TOWER,1WK
2026-07-27 00:00:00,Long,00788,10.03,4.48%,9.17,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 19}}",CHINA TOWER,1WK
2026-07-27 00:00:00,Long,00800,15.33,3.44%,11.47,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",WERIDE-W,1WK
2026-07-27 00:00:00,Long,00800,15.33,3.44%,11.47,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",WERIDE-W,1WK
2026-07-27 00:00:00,Long,00811,9.97,4.51%,9.05,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XINHUA WINSHARE,1WK
2026-07-27 00:00:00,Long,00939,9.21,4.90%,8.35,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CCB,1WK
2026-07-27 00:00:00,Long,00968,2.2,4.27%,1.83,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",XINYI SOLAR,1WK
2026-07-27 00:00:00,Long,00968,2.2,4.27%,1.83,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",XINYI SOLAR,1WK
2026-07-27 00:00:00,Short,00981,63.25,-11.35%,83.55,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SMIC,1WK
2026-07-27 00:00:00,Long,00998,7.73,3.76%,7.02,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CITIC BANK,1WK
2026-07-27 00:00:00,Long,00999,7.56,7.69%,6.29,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XIAOCAIYUAN,1WK
