日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-06-22 00:00:00,Long,GS,1102.88,0.58%,1059.65,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GOLDMAN SACHS GROUP INC,1D,,,,,,
2026-06-22 00:00:00,Long,MCHP,102.25,2.49%,96.0,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MICROCHIP TECHNOLOGY INC,1D,,,,,,
2026-06-22 00:00:00,Short,NOC,506.03,-2.97%,530.79,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NORTHROP GRUMMAN CORP,1D,支撑释放,nan-558.96-539.55-661.02-525.73,低-低-高-低,nan%-3.47%-22.51%-20.47%,12.0,6.46
2026-06-22 00:00:00,Short,NOC,506.03,-2.97%,530.79,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NORTHROP GRUMMAN CORP,1D,支撑释放,nan-558.96-539.55,低-低,nan%-3.47%,138.0,42.82
2026-06-22 00:00:00,Long,GTLS,208.81,0.39%,207.73,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHART INDUSTRIES INC,1D,,,,,,
2026-06-22 00:00:00,Long,GTLS,208.81,0.39%,207.73,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 13}}",CHART INDUSTRIES INC,1D,,,,,,
2026-06-22 00:00:00,Long,VST,170.16,3.91%,155.82,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VISTRA CORP,1D,一直释放,182.31-178.07-172.76-168.49-167.4,低-低-低-低,2.33%-2.98%-2.47%-0.65%,18.0,21.38
2026-06-22 00:00:00,Short,TRI,77.17,-1.79%,83.02,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",THOMSON REUTERS CORP,1D,一直亮红,144.36-124.32-77.91-80.15-78.01,低-低-高-低,13.88%-37.33%-2.87%-2.67%,25.0,20.62
2026-06-22 00:00:00,Long,AVT,93.03,1.71%,88.65,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AVNET INC,1D,,,,,,
2026-06-22 00:00:00,Short,TDC,29.2,-5.44%,32.41,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TERADATA CORP,1D,一直亮红,29.29-25.75-23.86-25.3-30.36,低-低-高-高,12.09%-7.34%-6.04%-20.00%,16.0,21.41
