日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2024-09-26,002410,广联达,fit,压力释放,14.14-13.82-10.94-10.27,低-低-低,2.26%-20.84%-6.12%,16,18.59,1.31,11.02,10.2,650745.0,4.0,9.47,12,📉ema📈res📉adx🗒️rsi,no | no | 回补,,,100.0 | 93.04 | 1.07 | no,n 84｜s 00｜d 2.97%,5,红亮[-0.28]-红暗[-0.23]-红暗[-0.20]-红暗[-0.15]-红暗[-0.01]-绿亮[+0.12],低-低-低-低-低-高,是,67.64,11.95,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",软件开发,185.84,176.64,10.16,21.32,33.58,34.75,22.41,15.06,26.68,30.58,34.94,24.59,30.04,34.03,36.48,33.39,30.67,29.58,35.57,32.12,33.76,27.5,18.51,17.97,23.96,23.68,28.13,27.95,32.67,33.21,33.94,30.58
2024-09-26,002430,杭氧股份,fit,压力释放,28.24-30.64-19.75-18.08,高-低-低,8.50%-35.54%-8.46%,17,12.23,1.67,19.13,8.69,140333.0,1.0,16.69,10,📉ema📈res📉adx🗒️rsi,no | no | 回补,,,100.0 | 79.29 | 1.26 | no,n 84｜s 00｜d 1.37%,6,红亮[-0.23]-红暗[-0.17]-红亮[-0.25]-红亮[-0.35]-红暗[-0.23]-红暗[-0.15],低-低-低-低-低-高,否,65.29,23.76,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制品,281.18,281.07,10.19,21.43,21.33,10.45,15.0,7.84,11.55,7.16,8.21,11.19,17.35,21.54,21.38,22.74,18.45,19.08,26.82,30.53,31.26,29.43,35.6,35.49,36.43,35.49,36.54,39.73,36.17,35.81,35.39,31.94
2024-09-26,002467,二六三,fit,压力释放,3.98-3.59-3.41-3.4,低-低-低,9.80%-5.01%-0.29%,26,10.39,1.33,3.56,2.59,353053.0,3.0,3.34,24,📉ema📈res📉adx🗒️rsi,no | no | 回补,,,100.0 | 98.23 | 1.02 | no,n 86｜s 00｜d 1.09%,1,红亮[-0.01]-绿亮[+0.01]-绿亮[+0.03]-绿亮[+0.05]-绿亮[+0.08]-绿亮[+0.10],低-低-高-高-高-高,否,64.3,3.79,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",通信服务,100.81,100.19,4.21,14.04,21.91,10.96,10.11,5.9,9.55,7.58,8.15,7.58,10.39,12.08,12.08,12.92,12.36,14.33,20.79,17.42,18.26,19.94,12.36,13.2,17.13,21.07,25.28,27.53,32.02,26.69,26.69,21.91
2024-09-26,002479,富春环保,fit,压力释放,4.03-4.04-3.52-3.7,高-低-高,0.25%-12.87%-5.11%,23,7.56,0.87,3.83,1.59,93694.0,1.0,3.65,6,📈ema📈res📈adx🗒️rsi,no | no | 回补,,,100.0 | 91.14 | 1.1 | no,n 71｜s 00｜d 1.43%,0,绿暗[+0.07]-绿亮[+0.07]-绿暗[+0.05]-绿亮[+0.07]-绿亮[+0.08]-绿亮[+0.09],低-低-低-低-高-高,否,68.84,3.83,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",电力,50.69,50.58,2.61,11.23,17.49,8.36,10.44,7.57,15.4,15.14,19.32,15.14,16.19,16.71,20.37,24.8,20.63,20.1,21.93,19.06,18.8,19.32,18.28,18.8,20.1,19.32,23.24,22.45,23.76,21.41,21.15,17.75
2024-09-26,002484,江海股份,fit,一直释放,18.77-16.0-14.8-13.35,低-低-低,14.76%-7.50%-9.80%,47,24.53,1.0,13.42,3.71,130474.0,2.0,12.42,26,📉ema📈res📉adx🗒️rsi,no | no | 未补,,,100.0 | 69.94 | 1.43 | no,n 35｜s 00｜d 4.14%,0,绿暗[+0.96]-绿暗[+0.89]-绿暗[+0.80]-绿暗[+0.68]-绿暗[+0.66]-绿暗[+0.63],低-低-低-低-低-低,否,68.39,14.1,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",元件,236.7,228.34,2.98,10.95,16.32,9.69,8.72,5.22,6.41,3.06,2.53,2.68,7.6,10.21,10.58,11.33,8.27,11.55,11.85,13.11,9.99,8.87,8.64,10.66,12.67,14.68,15.35,13.49,16.39,19.37,16.17,12.82
2024-09-26,002522,浙江众成,fit,压力释放,4.28-4.19-3.3-3.2,低-低-低,2.10%-21.24%-3.03%,38,12.68,1.25,3.31,2.8,111840.0,1.0,3.12,12,📉ema📈res📉adx🗒️rsi,bull | 1.26% | 回补,,,100.0 | 94.01 | 1.06 | no,n 55｜s 00｜d 1.35%,0,绿亮[+0.04]-绿亮[+0.06]-绿亮[+0.07]-绿亮[+0.07]-绿亮[+0.08]-绿亮[+0.10],低-低-低-低-低-高,否,68.95,3.73,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",塑料,51.72,51.68,3.63,13.6,21.75,10.27,11.18,6.95,8.16,6.65,6.95,5.74,7.85,7.85,9.37,20.24,19.64,19.34,23.87,22.36,21.75,26.28,21.15,22.36,27.79,28.1,34.74,31.42,33.23,30.82,29.31,25.38
2024-09-26,002523,天桥起重,fit,压力释放,3.39-3.28-2.36-2.3,低-低-低,3.24%-28.05%-2.54%,16,8.49,1.68,2.46,5.13,430888.0,3.0,2.26,17,📉ema📈res📉adx📈rsi,bull | 0.43% | 回补,,,100.0 | 100.0 | 1.0 | no,n 80｜s 00｜d 1.56%,1,红暗[-0.00]-绿亮[+0.01]-绿亮[+0.02]-绿亮[+0.03]-绿亮[+0.05]-绿亮[+0.06],低-低-低-低-高-高,否,76.03,2.65,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",专用设备,57.37,57.17,2.44,10.57,15.04,5.28,7.32,2.03,5.69,3.66,4.88,2.44,4.88,4.47,6.91,8.54,9.35,13.41,20.73,17.89,18.7,23.98,21.14,23.58,25.61,27.64,30.89,27.24,27.64,23.98,21.95,17.48
2024-09-26,002539,云图控股,fit,一直释放,7.74-7.77-8.93-7.23,高-高-低,0.39%-14.93%-19.04%,14,9.21,0.67,7.37,3.95,129192.0,1.0,6.85,18,📈ema📈res📉adx📈rsi,no | no | 回补,,,87.97 | 60.72 | 1.45 | no,n 27｜s 00｜d 5.64%,0,绿暗[+0.27]-绿暗[+0.23]-绿暗[+0.18]-绿暗[+0.12]-绿暗[+0.10]-绿暗[+0.09],低-低-低-低-低-高,否,70.37,7.33,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",农化制品,175.6,128.13,3.26,11.13,16.96,9.23,10.31,4.21,6.78,4.07,6.92,4.21,6.51,5.7,6.78,8.82,7.46,10.31,8.41,5.29,5.7,4.88,4.34,5.56,7.19,7.06,9.63,8.55,9.23,10.04,9.09,7.6
2024-09-26,002707,众信旅游,fit,压力释放,7.19-7.2-7.33-6.49,高-高-低,0.14%-1.81%-11.46%,12,10.75,0.99,6.6,4.6,320216.0,4.0,6.14,13,📈ema📈res📉adx🗒️rsi,bull | 0.64% | 回补,,,97.6 | 77.85 | 1.25 | no,n 92｜s 00｜d 0.61%,0,绿暗[+0.06]-绿亮[+0.07]-绿暗[+0.07]-绿暗[+0.04]-绿亮[+0.05]-绿亮[+0.06],低-低-低-低-低-低,是,62.88,6.56,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",旅游及景区,64.37,54.05,4.09,14.55,14.85,5.61,6.06,1.67,2.58,2.42,5.45,9.24,16.67,21.82,22.88,19.7,17.12,16.21,18.64,16.97,18.64,17.88,19.55,16.06,16.52,16.21,21.21,19.7,19.55,22.73,15.91,11.52
2024-09-26,002867,周大生,fit,压力释放,18.51-17.87-15.77-9.93,低-低-低,3.46%-11.75%-37.03%,17,11.82,1.39,10.54,7.11,167439.0,2.0,9.42,9,📉ema📈res📉adx🗒️rsi,bull | 0.20% | 回补,,,100.0 | 89.42 | 1.12 | no,n 81｜s 00｜d 1.66%,0,绿亮[+0.18]-绿亮[+0.22]-绿亮[+0.23]-绿暗[+0.20]-绿亮[+0.25]-绿亮[+0.27],低-低-低-低-低-高,是,67.45,13.51,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",饰品,128.52,127.77,4.36,13.85,13.66,3.32,3.8,-0.28,2.37,-0.57,1.8,0.19,2.56,1.8,4.08,5.12,3.61,3.32,1.8,-0.19,-3.61,-1.42,-2.66,-0.95,0.57,0.0,6.55,5.98,4.65,6.83,9.2,9.49
2024-09-26,002906,华阳集团,fit,压力释放,31.05-28.53-29.99-25.38,低-高-低,8.12%-5.12%-15.37%,12,9.59,1.04,25.87,5.08,125843.0,2.0,23.58,14,📉ema📈res📉adx🗒️rsi,no | no | 回补,,,95.3 | 92.82 | 1.03 | no,n 89｜s 00｜d 1.80%,0,绿亮[+0.88]-绿亮[+0.92]-绿亮[+0.98]-绿暗[+0.96]-绿亮[+1.05]-绿亮[+1.08],低-低-低-低-低-高,否,67.15,26.48,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",汽车零部件,143.83,143.78,5.22,15.27,24.78,14.84,15.08,9.47,11.25,14.07,13.76,15.81,19.91,20.53,21.07,20.37,18.71,18.21,17.32,16.54,14.69,13.3,10.4,17.16,19.79,20.68,21.18,25.36,32.93,29.45,28.02,24.04
2024-09-26,002987,京北方,fit,压力释放,8.89-8.0-7.04-8.31,低-低-高,10.01%-12.00%-18.04%,17,17.87,1.69,8.57,1.3,454144.0,8.0,7.79,9,📈ema📈res📉adx📈rsi,bull | 2.26% | 未补,,,99.7 | 86.23 | 1.16 | no,n 75｜s 00｜d 3.15%,5,红亮[-0.01]-红亮[-0.03]-红亮[-0.04]-红亮[-0.09]-红暗[-0.03]-绿亮[+0.08],低-低-低-低-低-高,否,71.0,7.75,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",软件开发,141.14,137.25,5.37,16.1,27.89,28.82,20.65,32.91,36.64,36.99,24.97,29.99,32.91,46.32,36.29,31.04,25.32,25.79,28.24,29.75,26.37,27.3,17.5,21.82,25.55,27.65,31.16,29.64,34.54,32.44,32.32,28.94
2024-09-26,003040,楚天龙,fit,压力释放,13.35-13.0-11.19-10.47,低-低-低,2.62%-13.92%-6.43%,13,14.8,1.56,10.65,2.11,78881.0,2.0,9.92,8,📉ema📈res📉adx🗒️rsi,bull | 1.38% | 未补,,,100.0 | 100.0 | 1.0 | no,n 76｜s 00｜d 1.62%,4,红暗[-0.26]-红暗[-0.18]-红暗[-0.10]-红暗[-0.03]-绿亮[+0.09]-绿亮[+0.23],低-低-低-低-低-高,否,62.77,13.05,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",通信设备,74.84,74.15,4.88,15.4,26.38,15.21,12.39,9.39,13.24,11.55,12.02,12.39,15.77,19.25,16.43,15.96,15.49,16.34,17.0,14.74,15.02,15.87,6.76,11.92,15.68,16.43,21.03,21.31,25.35,24.51,22.44,19.72
2024-09-26,300055,万邦达,fit,压力释放,5.25-5.27-5.12-4.3,高-低-低,0.38%-2.84%-15.94%,26,16.17,1.28,4.31,4.1,164174.0,3.0,3.96,7,📉ema📈res📉adx🗒️rsi,bull | 1.23% | 未补,,,100.0 | 87.97 | 1.14 | no,n 84｜s 00｜d 1.00%,4,红暗[-0.10]-红暗[-0.06]-红暗[-0.03]-红暗[-0.02]-绿亮[+0.01]-绿亮[+0.06],低-低-低-低-低-低,是,66.22,4.78,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",炼化及贸易,94.05,71.13,4.4,18.98,35.65,17.36,19.44,12.73,15.97,13.89,13.66,12.27,16.44,16.9,19.91,21.53,19.44,21.99,28.7,21.99,25.0,24.31,18.98,19.91,23.84,25.69,34.72,32.18,33.56,30.56,29.63,26.16
2024-09-26,300130,新国都,fit,压力释放,21.67-19.02-15.68-16.67,低-低-高,12.23%-17.55%-6.29%,13,18.36,1.87,17.61,1.69,467168.0,11.0,16.16,10,📉ema📈res📈adx🗒️rsi,bull | 5.03% | 未补,,,96.61 | 85.15 | 1.13 | no,n 87｜s 00｜d 1.67%,5,红亮[-0.20]-红亮[-0.23]-红暗[-0.22]-红亮[-0.26]-红暗[-0.16]-绿亮[+0.11],低-低-低-低-低-高,否,67.75,18.75,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",计算机设备,131.61,100.72,5.93,26.15,51.36,45.87,37.78,37.23,37.95,42.11,46.48,52.63,56.84,88.2,69.92,61.5,55.62,57.12,60.06,50.8,49.36,52.35,35.62,38.12,44.32,49.7,50.64,50.08,55.79,54.96,51.02,49.75
2024-09-26,300146,汤臣倍健,fit,压力释放,16.34-15.64-13.27-11.12,低-低-低,4.27%-15.17%-16.20%,17,7.79,2.25,11.63,5.72,331621.0,3.0,10.61,11,📉ema📈res📉adx🗒️rsi,bull | 0.18% | 回补,,,100.0 | 89.01 | 1.12 | no,n 86｜s 00｜d 1.19%,0,绿亮[+0.04]-绿亮[+0.09]-绿亮[+0.13]-绿暗[+0.10]-绿亮[+0.14]-绿亮[+0.19],低-低-低-低-低-高,是,64.78,13.97,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",食品加工,185.58,122.94,7.83,24.06,33.22,16.57,16.07,11.16,10.82,6.66,4.83,4.08,7.99,7.58,9.74,9.08,12.74,12.16,8.74,6.08,5.75,6.08,5.08,6.58,10.41,9.91,15.65,13.57,13.41,12.99,12.57,8.24
2024-09-26,300185,通裕重工,fit,压力释放,2.43-2.39-1.94-1.91,低-低-低,1.63%-18.57%-1.54%,27,9.71,1.87,1.93,2.65,517543.0,1.0,1.83,8,📉ema📈res📉adx🗒️rsi,bull | 1.08% | 回补,,,100.0 | 87.5 | 1.14 | no,n 77｜s 00｜d 0.67%,5,红暗[-0.03]-红暗[-0.02]-红暗[-0.01]-红亮[-0.01]-红暗[-0.00]-绿亮[+0.01],低-低-低-低-低-高,否,67.57,2.09,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",风电设备,144.97,137.9,5.67,22.68,43.3,24.23,29.9,20.1,25.26,21.13,20.62,20.1,24.74,49.48,44.33,60.31,50.52,50.52,48.97,44.33,44.33,52.58,53.09,49.48,57.22,54.64,66.49,63.92,63.92,59.28,56.7,50.52
2024-09-26,300224,正海磁材,fit,压力释放,11.09-9.98-8.82-8.34,低-低-低,10.03%-11.64%-5.47%,17,6.68,1.76,8.71,4.36,74928.0,1.0,8.1,15,📉ema📈res📉adx🗒️rsi,no | no | 回补,,,99.2 | 95.85 | 1.03 | no,n 91｜s 00｜d 1.01%,0,绿暗[+0.07]-绿亮[+0.08]-绿亮[+0.09]-绿暗[+0.09]-绿亮[+0.11]-绿亮[+0.13],低-低-低-低-高-高,否,66.82,9.7,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",金属新材料,135.51,134.74,6.78,21.81,33.33,21.58,23.73,15.82,15.93,10.85,11.53,9.72,14.69,16.5,21.92,21.02,19.44,23.62,26.1,33.67,51.75,54.69,85.65,65.88,78.53,76.95,66.33,63.16,67.8,60.11,61.58,51.3
