日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2024-09-30,300486,东杰智能,fit,压力释放,6.28-6.22-5.86-5.97,低-低-高,0.96%-5.79%-1.88%,26,28.11,2.06,6.25,13.84,483307.0,12.0,5.28,47,📈ema📈res📉adx📈rsi,bull | 6.51% | 回补,,,100.0 | 99.82 | 1.0 | no,n 50｜s 00｜d 6.34%,6,红暗[-0.31]-红暗[-0.26]-红暗[-0.21]-红暗[-0.17]-红暗[-0.12]-红暗[-0.04],低-低-低-低-低-低,是,76.28,5.47,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",自动化设备,110.56,110.52,15.68,-3.36,-1.44,-7.04,-2.72,-3.52,-4.48,-3.04,2.24,2.56,3.36,0.64,-2.24,0.32,3.04,-0.32,-0.48,0.8,-6.72,-0.64,3.2,7.84,8.48,9.76,12.0,8.16,11.68,8.0,16.48,6.72
2024-09-30,300492,华图山鼎,fit,一直释放,79.91-80.62-59.29-55.29,高-低-低,0.89%-26.46%-6.74%,20,29.05,2.51,62.13,15.58,23065.0,2.0,51.34,15,📈ema📈res📉adx📈rsi,bull | 12.48% | 回补,,,100.0 | 98.12 | 1.02 | no,n 26｜s 00｜d 6.92%,6,红亮[-5.13]-红暗[-5.04]-红暗[-4.62]-红暗[-4.36]-红暗[-3.53]-红暗[-1.93],低-低-低-低-低-高,是,76.27,61.36,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",工程咨询服务Ⅱ,114.47,114.47,3.35,-16.92,-14.56,-16.81,-14.63,-16.85,-9.9,-14.9,-13.61,-12.95,-13.24,-15.06,-15.47,-12.45,-11.02,-16.84,-17.87,-14.52,-15.42,-12.42,-11.57,-11.22,-9.55,-6.43,-1.96,-1.2,-2.85,-8.51,-13.67,-16.13
2024-09-30,300503,昊志机电,fit,压力释放,15.99-14.53-14.49-14.64,低-低-高,9.17%-0.27%-1.03%,26,35.71,1.6,15.07,15.44,369952.0,15.0,12.66,31,📈ema📈res📉adx📈rsi,bull | 8.07% | 回补,,,90.58 | 58.67 | 1.54 | no,n 79｜s 00｜d 5.39%,6,红暗[-0.47]-红暗[-0.46]-红亮[-0.52]-红亮[-0.56]-红暗[-0.53]-红暗[-0.35],低-低-低-低-低-低,否,73.23,14.14,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",通用设备,144.1,112.66,15.5,2.38,-0.07,-4.77,-2.78,3.05,0.93,-0.13,5.5,9.54,10.99,8.28,5.96,8.81,8.34,7.88,11.52,12.32,7.22,23.84,23.97,23.18,20.4,21.99,31.99,24.9,24.37,19.27,15.89,12.58
2024-09-30,300539,横河精密,fit,压力释放,10.01-10.18-7.84-8.95,高-低-高,1.69%-22.96%-14.14%,26,24.69,2.33,9.63,12.89,115962.0,7.0,8.22,27,📈ema📈res📉adx📈rsi,bull | 6.36% | 回补,,,100.0 | 98.83 | 1.01 | no,n 73｜s 00｜d 4.09%,5,红暗[-0.24]-红暗[-0.21]-红暗[-0.17]-红暗[-0.11]-红暗[-0.04]-绿亮[+0.07],低-低-低-低-低-低,是,77.76,8.76,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",塑料,74.21,60.31,12.55,-0.93,-1.75,-6.79,-4.32,-5.35,-5.66,-5.56,-3.4,-1.23,0.21,-1.44,-2.06,-0.1,2.47,3.29,2.06,2.78,4.84,25.82,46.09,49.69,42.18,35.19,33.13,29.84,27.88,23.87,25.51,29.63
2024-09-30,300648,星云股份,fit,压力释放,23.95-17.54-17.31-19.11,低-低-高,26.76%-1.31%-10.40%,19,13.68,1.75,23.21,15.76,117241.0,11.0,19.61,12,📈ema📈res📈adx📈rsi,bull | 11.39% | 回补,,,100.0 | 94.61 | 1.06 | no,n 61｜s 00｜d 5.49%,0,绿暗[+0.48]-绿亮[+0.57]-绿暗[+0.55]-绿亮[+0.57]-绿暗[+0.54]-绿亮[+0.69],低-低-低-低-低-高,是,79.01,19.58,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",电池,91.62,69.75,19.99,4.61,1.85,-0.82,5.82,4.7,1.68,1.08,4.7,13.05,10.94,10.69,7.41,11.81,9.74,8.1,5.82,5.08,0.47,1.94,7.71,9.35,11.16,17.02,29.0,22.45,30.98,20.12,18.1,12.62
2024-09-30,300779,惠城环保,fit,一直释放,58.47-55.51-45.35-56.47,低-低-高,5.06%-18.31%-24.53%,15,23.15,0.61,63.47,14.99,88932.0,6.0,52.47,27,📈ema📈res📈adx📈rsi,bull | 4.89% | 未补,,,72.82 | 48.63 | 1.5 | no,n 29｜s 00｜d 22.88%,0,绿暗[+8.07]-绿暗[+7.38]-绿暗[+6.78]-绿暗[+6.02]-绿暗[+5.25]-绿暗[+4.86],低-低-低-低-低-高,是,74.31,39.29,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",环境治理,175.88,140.96,5.07,-8.36,-1.73,3.86,4.41,3.94,7.39,8.0,11.81,22.85,24.25,20.9,28.35,38.02,36.06,37.98,36.69,38.87,34.96,35.43,34.82,38.24,35.65,43.28,44.77,48.39,45.67,39.01,35.59,34.82
2024-09-30,300791,仙乐健康,fit,压力释放,20.26-21.37-24.41-18.86,高-高-低,5.47%-14.25%-22.76%,35,11.9,2.19,22.79,12.63,55622.0,3.0,19.29,5,📈ema📈res📉adx📈rsi,bull | 6.12% | 回补,,,93.07 | 70.02 | 1.33 | no,n 66｜s 00｜d 1.69%,0,绿暗[+0.65]-绿暗[+0.52]-绿亮[+0.54]-绿暗[+0.42]-绿亮[+0.48]-绿亮[+0.64],高-低-低-高-高-高,是,74.66,19.16,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",食品加工,63.77,53.18,10.78,-3.08,-4.56,-8.4,-7.47,-11.64,-11.38,-12.53,-9.49,-8.56,-6.48,-8.9,-11.38,-12.04,-7.9,-11.38,-13.79,-13.89,-12.5,-10.91,-9.99,-10.68,-4.43,-6.81,-5.46,-6.22,-6.98,-8.96,-12.04,-12.67
2024-09-30,300866,安克创新,fit,一直释放,68.33-63.75-73.51-73.18,低-高-低,6.70%-15.30%-0.44%,72,50.11,1.08,82.17,14.66,82228.0,3.0,70.76,21,📈ema📈res📈adx📈rsi,bull | 7.56% | 未补,,,74.67 | 49.92 | 1.5 | no,n 13｜s 00｜d 22.29%,0,绿暗[+8.19]-绿暗[+7.99]-绿暗[+7.78]-绿暗[+6.99]-绿暗[+6.34]-绿暗[+6.07],低-低-低-低-低-高,否,84.07,61.15,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",消费电子,608.06,348.66,14.11,2.55,3.15,-2.73,0.68,-3.41,-6.33,-6.99,-0.36,-3.55,-3.21,-3.11,-4.29,-4.07,0.78,0.06,-3.52,-4.4,-6.45,-0.67,1.96,0.16,1.48,4.46,7.29,7.42,6.46,3.34,-0.88,-0.67
2024-09-30,300953,震裕科技,fit,压力释放,50.87-50.1-39.82-35.95,低-低-低,1.52%-20.50%-9.73%,19,10.09,3.26,43.4,14.91,31343.0,5.0,37.34,19,📈ema📈res📉adx📈rsi,bull | 10.29% | 回补,,,100.0 | 94.83 | 1.05 | no,n 83｜s 00｜d 1.07%,5,红亮[-0.19]-红亮[-0.50]-红亮[-0.62]-红暗[-0.52]-红暗[-0.31]-绿亮[+0.22],低-低-低-低-低-高,是,77.74,37.98,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",电池,304.57,218.69,11.59,7.31,3.98,-3.09,1.6,1.21,-0.07,-2.94,2.45,3.16,16.07,13.26,6.58,11.69,13.75,13.95,9.44,13.66,8.81,12.48,17.54,24.9,19.69,18.37,21.66,18.7,17.97,13.41,9.47,6.35
2024-09-30,301021,英诺激光,fit,压力释放,18.65-17.81-24.6-18.81,低-高-低,4.49%-38.16%-23.53%,19,16.47,1.71,21.88,15.88,124367.0,8.0,18.09,8,📈ema📈res📈adx📈rsi,bull | 7.13% | 回补,,,100.0 | 93.64 | 1.07 | no,n 69｜s 00｜d 3.35%,0,绿暗[+0.65]-绿暗[+0.49]-绿暗[+0.44]-绿暗[+0.40]-绿暗[+0.36]-绿亮[+0.46],低-低-低-低-低-高,否,74.97,18.29,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",自动化设备,81.13,81.07,19.99,2.96,4.78,-3.51,2.46,0.18,1.64,3.1,17.53,22.5,23.04,21.77,16.99,24.73,19.22,10.66,10.15,16.44,4.05,6.24,13.39,17.62,15.21,17.21,26.28,42.08,41.67,47.95,77.55,42.67
2024-09-30,301069,凯盛新材,fit,压力释放,20.37-17.97-17.93-12.64,低-低-低,11.82%-0.22%-29.50%,40,19.18,2.1,15.05,15.27,138014.0,4.0,12.68,25,📈ema📈res📉adx📈rsi,bull | 11.60% | 回补,,,95.43 | 79.73 | 1.2 | no,n 60｜s 00｜d 1.97%,6,红亮[-0.03]-红亮[-0.18]-红亮[-0.24]-红亮[-0.27]-红暗[-0.26]-红暗[-0.05],低-低-低-低-低-高,是,71.8,14.87,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学原料,95.08,89.54,10.15,-3.1,-3.56,-10.74,-8.24,-11.14,-11.34,-12.06,-7.98,-7.12,-6.53,-6.13,-7.51,-4.15,-5.34,-8.31,-10.15,-9.49,-12.39,-10.15,-5.47,-3.23,-1.91,-2.37,1.05,1.71,0.92,-2.24,-3.96,-6.72
2024-09-30,301091,深城交,fit,压力释放,24.85-21.43-28.81-24.03,低-高-低,13.79%-34.46%-16.59%,18,19.57,1.79,28.63,16.91,322528.0,17.0,23.21,16,📈ema📈res📈adx📈rsi,bull | 8.54% | 未补,,,100.0 | 96.14 | 1.04 | no,n 62｜s 00｜d 3.93%,0,绿亮[+1.36]-绿亮[+1.39]-绿亮[+1.49]-绿亮[+1.57]-绿亮[+1.60]-绿亮[+1.75],低-低-低-低-低-高,否,75.73,18.71,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",工程咨询服务Ⅱ,110.52,110.52,19.99,14.09,4.11,-5.02,5.45,13.71,17.12,12.72,20.07,43.87,30.05,24.42,25.7,50.85,50.31,41.08,51.81,52.46,32.81,30.4,47.57,66.22,60.1,61.52,65.15,58.79,56.45,48.14,39.9,57.04
2024-09-30,301182,凯旺科技,fit,压力释放,20.4-26.62-28.36-22.66,高-高-低,30.49%-6.54%-20.10%,11,20.21,1.28,25.45,15.63,102528.0,29.0,21.05,9,📈ema📈res📉adx📈rsi,bull | 8.43% | 回补,,,94.32 | 81.7 | 1.15 | no,n 50｜s 00｜d 2.19%,6,红暗[-1.66]-红暗[-1.47]-红暗[-1.24]-红暗[-0.96]-红暗[-0.77]-红暗[-0.42],低-低-低-低-低-低,否,70.39,18.77,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",计算机设备,54.1,54.1,20.0,-3.1,-4.05,-3.93,5.11,22.36,10.41,32.5,58.98,90.77,65.03,76.82,56.7,62.87,69.0,62.04,54.66,56.78,39.1,40.9,56.39,62.08,60.59,66.8,72.77,62.99,57.96,51.67,43.18,35.56
2024-09-30,301191,菲菱科思,fit,压力释放,92.48-79.03-65.58-67.36,低-低-高,14.55%-17.02%-2.73%,12,15.62,2.16,80.53,15.57,54390.0,21.0,66.91,21,📈ema📈res📉adx📈rsi,bull | 8.89% | 回补,,,96.47 | 84.66 | 1.14 | no,n 89｜s 00｜d 6.17%,0,绿暗[+2.89]-绿亮[+2.97]-绿亮[+3.14]-绿暗[+2.60]-绿暗[+2.45]-绿亮[+2.98],低-低-低-低-低-高,是,80.62,74.39,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",通信设备,91.74,69.06,11.49,-4.47,-7.31,-11.92,-8.15,-7.35,-10.18,-7.57,-2.67,1.02,-1.47,-0.74,-1.93,1.88,0.36,-0.38,-3.73,11.63,6.84,5.8,20.09,13.67,16.66,14.83,15.16,12.61,10.57,6.39,0.7,-3.12
2024-09-30,301201,诚达药业,fit,压力释放,26.19-20.05-18.98-19.71,低-低-高,23.47%-5.31%-3.81%,39,20.48,2.53,21.61,12.95,68651.0,8.0,18.53,13,📈ema📈res📉adx📈rsi,bull | 7.41% | 回补,,,100.0 | 97.1 | 1.03 | no,n 70｜s 00｜d 3.00%,6,红亮[-0.52]-红亮[-0.57]-红暗[-0.57]-红暗[-0.48]-红暗[-0.33]-红暗[-0.05],低-低-低-低-低-低,是,75.64,19.91,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",医疗服务,71.69,50.3,13.26,-0.73,-1.06,-5.83,-3.49,-6.15,-6.06,-7.29,-3.67,-2.75,-0.92,-1.93,-1.56,0.83,3.58,-0.87,-1.83,-1.65,-5.05,-3.35,-0.28,-0.6,1.65,1.74,7.75,7.25,8.9,14.72,5.05,-1.01
2024-09-30,301209,联合化学,fit,压力释放,17.13-25.34-18.18-15.75,高-低-低,47.96%-28.27%-13.37%,12,13.35,1.08,18.36,13.44,55801.0,23.0,15.51,15,📈ema📈res📉adx📈rsi,bull | 6.95% | 回补,,,92.51 | 77.84 | 1.19 | no,n 75｜s 00｜d 1.16%,0,绿暗[+0.21]-绿暗[+0.08]-绿暗[+0.01]-绿亮[+0.04]-绿亮[+0.07]-绿亮[+0.23],低-低-低-低-低-高,是,75.71,15.29,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制品,98.88,84.48,15.49,-2.32,-1.32,-7.7,-4.68,-6.12,-5.69,-5.69,-1.15,4.02,4.49,1.5,0.6,9.46,6.9,3.9,4.1,3.36,-2.66,2.2,4.76,2.39,4.68,6.27,9.69,31.64,21.19,12.92,14.2,22.01
2024-09-30,301211,亨迪药业,fit,压力释放,12.79-12.82-10.98-11.79,高-低-高,0.21%-14.31%-7.31%,33,25.85,2.54,11.81,12.28,110095.0,15.0,10.2,9,📈ema📈res📈adx📈rsi,bull | 5.74% | 回补,,,100.0 | 98.06 | 1.02 | no,n 98｜s 00｜d 1.03%,4,红暗[-0.23]-红暗[-0.17]-红暗[-0.10]-红暗[-0.02]-绿亮[+0.08]-绿亮[+0.23],低-低-低-低-低-低,是,76.77,11.43,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制药,50.4,50.4,9.44,-3.8,-1.04,-6.51,-4.66,-5.7,-6.16,-6.91,-4.26,-2.99,-0.75,-2.48,-2.65,-1.55,18.13,27.58,20.9,27.63,23.89,18.31,25.22,24.7,25.33,30.69,36.15,34.25,28.9,20.9,20.84,14.68
2024-09-30,301263,泰恩康,fit,压力释放,14.97-14.93-14.83-14.32,低-低-低,0.26%-0.72%-3.42%,35,18.96,2.51,14.86,11.05,210416.0,8.0,12.89,10,📈ema📈res📉adx📈rsi,bull | 3.61% | 回补,,,100.0 | 92.81 | 1.08 | no,n 88｜s 00｜d 2.18%,6,红暗[-0.38]-红亮[-0.41]-红暗[-0.38]-红暗[-0.34]-红暗[-0.24]-红暗[-0.05],低-低-低-低-低-低,是,76.02,13.74,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制药,110.29,78.69,5.48,-7.28,-3.21,-7.55,-7.01,-8.35,-8.35,-10.35,-8.42,-8.48,-7.75,-8.48,-6.95,-5.14,-4.88,-9.15,-8.62,-6.95,-2.54,-1.87,-1.74,0.07,1.14,-0.27,-0.8,1.8,-1.14,-3.61,-6.15,-7.88
