日期,信号,代码,名称,现价,涨幅,止损,策略,参组,参数,周期
2026-07-13 00:00:00,Long,02687,ABLE DIGITAL,203.6,40.03%,127.06,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,02687,ABLE DIGITAL,203.6,40.03%,127.06,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 19}}",1WK
2026-07-13 00:00:00,Short,02768,GON TECHNOLOGY,35.52,-32.60%,64.01,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Short,03200,HANS CNC,109.2,-20.29%,163.47,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,03311,CHINA STATE CON,7.82,6.39%,6.79,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,03311,CHINA STATE CON,7.82,6.39%,6.79,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,03360,FE HORIZON,6.44,10.65%,5.31,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,03360,FE HORIZON,6.44,10.65%,5.31,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,03360,FE HORIZON,6.44,10.65%,5.31,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Short,03396,LEGENDHOLDING,12.25,-13.91%,16.29,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,03606,FUYAO GLASS,54.4,6.46%,44.83,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,03606,FUYAO GLASS,54.4,6.46%,44.83,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Short,03898,TIMES ELECTRIC,32.98,-5.61%,38.91,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Short,03969,CHINA CRSC,3.16,-2.47%,3.54,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,06090,BUTONG GROUP,40.58,35.18%,17.01,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,06090,BUTONG GROUP,40.58,35.18%,17.01,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,06098,CG SERVICES,5.66,6.59%,4.87,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Short,06099,CMSC,14.92,-9.69%,18.12,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,06127,JOINN,23.76,16.93%,16.85,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Short,06166,CIG,85.05,-21.97%,145.26,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Short,06166,CIG,85.05,-21.97%,145.26,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,06178,EB SECURITIES,7.43,2.80%,6.48,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,06178,EB SECURITIES,7.43,2.80%,6.48,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,06655,HX BLDG MAT,14.09,9.56%,11.47,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,06655,HX BLDG MAT,14.09,9.56%,11.47,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,06808,SUNART RETAIL,1.17,9.35%,0.9,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,06808,SUNART RETAIL,1.17,9.35%,0.9,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Short,06809,MONTAGE TECH,255.0,-27.23%,444.69,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,06862,HAIDILAO,11.66,6.48%,9.63,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,06862,HAIDILAO,11.66,6.48%,9.63,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Short,06869,YOFC,130.4,-18.40%,234.22,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,06936,SF HOLDING,32.2,5.30%,28.62,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,06969,SMOORE INTL,8.26,8.26%,6.16,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,06969,SMOORE INTL,8.26,8.26%,6.16,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,09618,JD-SW,116.3,5.54%,101.31,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,09690,TUHU-W,13.49,1.58%,11.87,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Short,09900,ZCLOUD TECH CON,5.1,-24.78%,7.59,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Short,09973,CHERY AUTO,24.94,-6.80%,29.03,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,09985,WL DELICIOUS,7.5,5.63%,6.1,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,09985,WL DELICIOUS,7.5,5.63%,6.1,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,81810,XIAOMI-WR,26.88,4.02%,22.61,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
2026-07-13 00:00:00,Long,81810,XIAOMI-WR,26.88,4.02%,22.61,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 20}}",1WK
2026-07-13 00:00:00,Long,81810,XIAOMI-WR,26.88,4.02%,22.61,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,81810,XIAOMI-WR,26.88,4.02%,22.61,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",1WK
2026-07-13 00:00:00,Long,89618,JD-SWR,116.3,5.54%,101.31,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",1WK
