日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-07-16 00:00:00,Long,WTM,2222.75,3.88%,2027.22,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WHITE MOUNTAINS INSURANCE GP,1WK
2026-07-16 00:00:00,Short,ENVX,4.58,-10.37%,6.13,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ENOVIX CORP,1WK
2026-07-16 00:00:00,Short,JOBY,7.34,-5.35%,9.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JOBY AVIATION INC,1WK
2026-07-16 00:00:00,Short,QBTS,16.81,-7.99%,22.43,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",D-WAVE QUANTUM INC,1WK
2026-07-16 00:00:00,Short,MKSI,327.2,-7.52%,390.46,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MKS INC,1WK
2026-07-16 00:00:00,Short,PSKY,8.77,-5.14%,10.41,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PARAMOUNT SKYDANCE CL B,1WK
2026-07-16 00:00:00,Short,INOD,61.65,-5.60%,78.84,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INNODATA INC,1WK
2026-07-16 00:00:00,Short,YUM,148.03,-2.98%,164.66,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",YUM! BRANDS INC,1WK
2026-07-16 00:00:00,Short,FUN,17.31,-10.68%,22.8,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SIX FLAGS ENTERTAINMENT CORP,1WK
2026-07-16 00:00:00,Short,GNRC,212.93,-6.02%,251.09,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GENERAC HOLDINGS INC,1WK
2026-07-16 00:00:00,Short,AESI,13.85,-3.18%,16.14,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ATLAS ENERGY SOLUTIONS INC,1WK
2026-07-16 00:00:00,Short,ICHR,82.74,-11.19%,106.58,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ICHOR HOLDINGS LTD,1WK
2026-07-16 00:00:00,Short,SNDK,1416.94,-12.26%,1837.66,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SANDISK CORP,1WK
2026-07-16 00:00:00,Short,EQX,8.73,-6.58%,10.97,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EQUINOX GOLD CORP,1WK
2026-07-16 00:00:00,Short,NNE,15.99,-10.52%,22.26,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NANO NUCLEAR ENERGY INC,1WK
2026-07-16 00:00:00,Long,GT,7.34,8.83%,5.96,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GOODYEAR TIRE & RUBBER CO,1WK
2026-07-16 00:00:00,Long,GT,7.34,8.83%,5.96,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 22}}",GOODYEAR TIRE & RUBBER CO,1WK
2026-07-16 00:00:00,Long,MTG,29.36,4.54%,26.89,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MGIC INVESTMENT CORP,1WK
2026-07-16 00:00:00,Long,SLND,1.05,47.68%,0.32,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SOUTHLAND HOLDINGS INC,1WK
2026-07-16 00:00:00,Long,SLND,1.05,47.68%,0.32,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SOUTHLAND HOLDINGS INC,1WK
2026-07-16 00:00:00,Long,GORO,2.84,113.53%,0.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GOLDGROUP MINING INC,1WK
2026-07-16 00:00:00,Long,GORO,2.84,113.53%,0.48,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GOLDGROUP MINING INC,1WK
2026-07-16 00:00:00,Short,AAON,103.45,-8.54%,130.26,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AAON INC,1WK
2026-07-16 00:00:00,Short,ADI,379.99,-2.81%,417.58,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ANALOG DEVICES INC,1WK
2026-07-16 00:00:00,Long,FISV,51.14,1.55%,45.52,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",FISERV INC,1WK
2026-07-16 00:00:00,Long,FISV,51.14,1.55%,45.52,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",FISERV INC,1WK
2026-07-16 00:00:00,Long,DG,126.18,4.04%,112.43,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DOLLAR GENERAL CORP,1WK
2026-07-16 00:00:00,Long,DG,126.18,4.04%,112.43,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 19}}",DOLLAR GENERAL CORP,1WK
2026-07-16 00:00:00,Long,WK,57.28,5.33%,48.79,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",WORKIVA INC,1WK
2026-07-16 00:00:00,Long,WK,57.28,5.33%,48.79,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",WORKIVA INC,1WK
2026-07-16 00:00:00,Short,VICR,236.48,-9.12%,305.25,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VICOR CORP,1WK
2026-07-16 00:00:00,Short,B,34.99,-2.56%,39.52,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BARRICK MINING CORP,1WK
