日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-06-22 00:00:00,Long,JBIO,22.0,30.80%,14.15,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JADE BIOSCIENCES INC,1WK
2026-06-22 00:00:00,Long,EVTC,27.37,6.42%,22.3,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EVERTEC INC,1WK
2026-06-22 00:00:00,Short,MBLY,7.81,-7.68%,9.72,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MOBILEYE GLOBAL INC-A,1WK
2026-06-22 00:00:00,Long,AEP,138.69,8.61%,122.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMERICAN ELECTRIC POWER,1WK
2026-06-22 00:00:00,Short,AVGO,365.02,-11.12%,453.04,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BROADCOM INC,1WK
2026-06-22 00:00:00,Long,RYAN,38.88,11.18%,29.39,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RYAN SPECIALTY HOLDINGS INC,1WK
2026-06-22 00:00:00,Long,SKY,88.82,6.58%,73.84,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHAMPION HOMES INC,1WK
2026-06-22 00:00:00,Long,SKY,88.82,6.58%,73.84,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 22}}",CHAMPION HOMES INC,1WK
2026-06-22 00:00:00,Long,SAGT,1.05,6.06%,0.58,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SAGTEC GLOBAL LTD-A,1WK
2026-06-22 00:00:00,Long,SAGT,1.05,6.06%,0.58,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SAGTEC GLOBAL LTD-A,1WK
2026-06-22 00:00:00,Long,AXS,108.72,7.65%,95.28,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AXIS CAPITAL HOLDINGS LTD,1WK
2026-06-22 00:00:00,Long,AXS,108.72,7.65%,95.28,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 12}}",AXIS CAPITAL HOLDINGS LTD,1WK
2026-06-22 00:00:00,Long,LILA,7.13,48.54%,4.13,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LIBERTY LATIN AMERIC-CL A,1WK
2026-06-22 00:00:00,Long,LILA,7.13,48.54%,4.13,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LIBERTY LATIN AMERIC-CL A,1WK
2026-06-22 00:00:00,Short,MUSA,526.33,-4.52%,612.41,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MURPHY USA INC,1WK
2026-06-22 00:00:00,Long,L,113.25,5.56%,102.54,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LOEWS CORP,1WK
2026-06-22 00:00:00,Long,IPAR,107.97,9.82%,88.82,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INTERPARFUMS INC,1WK
2026-06-22 00:00:00,Long,HSCS,2.94,59.78%,1.25,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HEARTSCIENCES INC,1WK
2026-06-22 00:00:00,Long,HSCS,2.94,59.78%,1.25,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 13}}",HEARTSCIENCES INC,1WK
2026-06-22 00:00:00,Long,HSCS,2.94,59.78%,1.25,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HEARTSCIENCES INC,1WK
2026-06-22 00:00:00,Long,HSCS,2.94,59.78%,1.25,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 13}}",HEARTSCIENCES INC,1WK
2026-06-22 00:00:00,Short,JOBY,8.83,-11.70%,11.85,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JOBY AVIATION INC,1WK
2026-06-22 00:00:00,Long,LWAY,29.39,15.57%,22.76,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LIFEWAY FOODS INC,1WK
2026-06-22 00:00:00,Short,IRDM,43.52,-2.05%,49.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IRIDIUM COMMUNICATIONS INC,1WK
2026-06-22 00:00:00,Short,ON,90.65,-25.46%,145.62,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ON SEMICONDUCTOR,1WK
2026-06-22 00:00:00,Short,ON,90.65,-25.46%,145.62,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ON SEMICONDUCTOR,1WK
2026-06-22 00:00:00,Short,BBAI,3.48,-11.22%,4.74,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BIGBEAR.AI HOLDINGS INC,1WK
2026-06-22 00:00:00,Short,FN,524.79,-8.53%,715.36,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FABRINET,1WK
2026-06-22 00:00:00,Long,SHW,344.07,7.26%,295.78,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SHERWIN-WILLIAMS CO/THE,1WK
2026-06-22 00:00:00,Long,SHW,344.07,7.26%,295.78,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 16}}",SHERWIN-WILLIAMS CO/THE,1WK
2026-06-22 00:00:00,Long,CUPR,5.33,21.97%,1.7,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CUPRINA HOLDINGS CAYMAN-A,1WK
2026-06-22 00:00:00,Long,SKYW,99.31,7.21%,83.43,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SKYWEST INC,1WK
2026-06-22 00:00:00,Long,TXRH,196.59,10.60%,165.68,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TEXAS ROADHOUSE INC,1WK
2026-06-22 00:00:00,Long,TXRH,196.59,10.60%,165.68,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 14}}",TEXAS ROADHOUSE INC,1WK
2026-06-22 00:00:00,Long,GALT,4.99,76.33%,2.02,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GALECTIN THERAPEUTICS INC,1WK
2026-06-22 00:00:00,Long,GALT,4.99,76.33%,2.02,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 13}}",GALECTIN THERAPEUTICS INC,1WK
2026-06-22 00:00:00,Long,GALT,4.99,76.33%,2.02,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",GALECTIN THERAPEUTICS INC,1WK
2026-06-22 00:00:00,Long,GALT,4.99,76.33%,2.02,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GALECTIN THERAPEUTICS INC,1WK
2026-06-22 00:00:00,Long,GALT,4.99,76.33%,2.02,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 13}}",GALECTIN THERAPEUTICS INC,1WK
2026-06-22 00:00:00,Long,GALT,4.99,76.33%,2.02,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",GALECTIN THERAPEUTICS INC,1WK
2026-06-22 00:00:00,Long,XENE,59.74,12.91%,48.87,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XENON PHARMACEUTICALS INC,1WK
2026-06-22 00:00:00,Long,LIF,53.08,8.28%,39.44,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LIFE360 INC,1WK
2026-06-22 00:00:00,Long,TMO,513.03,10.53%,424.77,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",THERMO FISHER SCIENTIFIC INC,1WK
2026-06-22 00:00:00,Long,TMO,513.03,10.53%,424.77,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 21}}",THERMO FISHER SCIENTIFIC INC,1WK
2026-06-22 00:00:00,Short,SGML,11.71,-14.21%,16.89,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SIGMA LITHIUM CORP,1WK
2026-06-22 00:00:00,Long,KNF,92.96,7.79%,76.76,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KNIFE RIVER CORP,1WK
2026-06-22 00:00:00,Long,FDMT,11.6,20.08%,8.21,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",4D MOLECULAR THERAPEUTICS IN,1WK
2026-06-22 00:00:00,Long,HD,348.86,4.36%,301.78,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HOME DEPOT INC,1WK
2026-06-22 00:00:00,Long,HD,348.86,4.36%,301.78,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 15}}",HOME DEPOT INC,1WK
2026-06-22 00:00:00,Long,CSTL,24.3,15.06%,17.51,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CASTLE BIOSCIENCES INC,1WK
2026-06-22 00:00:00,Long,CSTL,24.3,15.06%,17.51,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CASTLE BIOSCIENCES INC,1WK
2026-06-22 00:00:00,Short,GPI,301.74,-3.65%,352.38,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GROUP 1 AUTOMOTIVE INC,1WK
2026-06-22 00:00:00,Long,SYK,332.71,8.09%,283.82,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STRYKER CORP,1WK
2026-06-22 00:00:00,Long,SYK,332.71,8.09%,283.82,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 16}}",STRYKER CORP,1WK
2026-06-22 00:00:00,Short,MPWR,1313.32,-16.01%,1751.27,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MONOLITHIC POWER SYSTEMS INC,1WK
2026-06-22 00:00:00,Long,GEF,74.86,9.60%,63.13,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GREIF INC-CL A,1WK
2026-06-22 00:00:00,Long,GEF,74.86,9.60%,63.13,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GREIF INC-CL A,1WK
2026-06-22 00:00:00,Long,NTRA,261.91,13.18%,195.17,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NATERA INC,1WK
2026-06-22 00:00:00,Long,NTRA,261.91,13.18%,195.17,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 21}}",NATERA INC,1WK
2026-06-22 00:00:00,Long,KVYO,14.9,12.45%,9.6,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",KLAVIYO INC-A,1WK
2026-06-22 00:00:00,Long,KVYO,14.9,12.45%,9.6,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",KLAVIYO INC-A,1WK
2026-06-22 00:00:00,Long,ALL,239.61,8.34%,209.85,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ALLSTATE CORP,1WK
2026-06-22 00:00:00,Long,DHI,166.29,5.37%,143.63,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DR HORTON INC,1WK
2026-06-22 00:00:00,Long,EYE,18.86,12.40%,13.49,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",NATIONAL VISION HOLDINGS INC,1WK
2026-06-22 00:00:00,Long,EYE,18.86,12.40%,13.49,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",NATIONAL VISION HOLDINGS INC,1WK
2026-06-22 00:00:00,Long,LILAK,7.07,47.60%,4.11,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LIBERTY LATIN AMERIC-CL C,1WK
2026-06-22 00:00:00,Long,LILAK,7.07,47.60%,4.11,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LIBERTY LATIN AMERIC-CL C,1WK
2026-06-22 00:00:00,Short,TBN,32.0,-8.60%,39.75,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TAMBORAN RESOURCES CORP,1WK
2026-06-22 00:00:00,Short,ASC,15.12,-11.42%,19.41,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ARDMORE SHIPPING CORP,1WK
2026-06-22 00:00:00,Long,RGEN,147.01,11.35%,110.28,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",REPLIGEN CORP,1WK
2026-06-22 00:00:00,Long,RGEN,147.01,11.35%,110.28,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 22}}",REPLIGEN CORP,1WK
2026-06-22 00:00:00,Long,ADPT,20.96,19.57%,14.83,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ADAPTIVE BIOTECHNOLOGIES,1WK
2026-06-22 00:00:00,Short,PSIG,1.45,-87.60%,13.6,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PS INTERNATIONAL GROUP LTD,1WK
2026-06-22 00:00:00,Short,PSIG,1.45,-87.60%,13.6,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PS INTERNATIONAL GROUP LTD,1WK
2026-06-22 00:00:00,Long,LII,563.87,5.91%,478.85,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LENNOX INTERNATIONAL INC,1WK
2026-06-22 00:00:00,Long,HCI,180.46,10.29%,152.72,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HCI GROUP INC,1WK
2026-06-22 00:00:00,Long,HCI,180.46,10.29%,152.72,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 23}}",HCI GROUP INC,1WK
2026-06-22 00:00:00,Long,KVUE,19.13,5.57%,17.08,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KENVUE INC,1WK
2026-06-22 00:00:00,Long,KVUE,19.13,5.57%,17.08,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KENVUE INC,1WK
2026-06-22 00:00:00,Short,FLY,25.54,-17.48%,38.47,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FIREFLY AEROSPACE INC,1WK
2026-06-22 00:00:00,Long,W,94.47,6.72%,70.48,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WAYFAIR INC- CLASS A,1WK
2026-06-22 00:00:00,Long,W,94.47,6.72%,70.48,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 21}}",WAYFAIR INC- CLASS A,1WK
2026-06-22 00:00:00,Long,HELP,6.48,38.76%,3.73,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CYBIN INC,1WK
2026-06-22 00:00:00,Long,HELP,6.48,38.76%,3.73,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 17}}",CYBIN INC,1WK
2026-06-22 00:00:00,Long,SGP,21.18,13.26%,14.81,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SPYGLASS PHARMA INC,1WK
2026-06-22 00:00:00,Long,SGP,21.18,13.26%,14.81,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SPYGLASS PHARMA INC,1WK
2026-06-22 00:00:00,Long,PCTY,106.35,5.23%,87.75,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",PAYLOCITY HOLDING CORP,1WK
2026-06-22 00:00:00,Long,PCTY,106.35,5.23%,87.75,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",PAYLOCITY HOLDING CORP,1WK
2026-06-22 00:00:00,Short,RES,5.89,-10.49%,7.34,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RPC INC,1WK
2026-06-22 00:00:00,Short,LOGI,97.37,-9.54%,116.14,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LOGITECH INTERNATIONAL-REG,1WK
2026-06-22 00:00:00,Long,VVV,40.2,5.59%,34.27,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VALVOLINE INC,1WK
2026-06-22 00:00:00,Short,MNTS,7.05,-31.88%,13.47,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MOMENTUS INC,1WK
2026-06-22 00:00:00,Short,HCC,81.28,-10.27%,99.67,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WARRIOR MET COAL INC,1WK
