日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-07-31,300400,劲拓股份,20.9,4.92,152159.0,,suf,"{""suf"": {""timeframe"": ""d""}}",自动化设备,60.75,60.08,-2.3,5.79,13.92,24.74,46.89,47.85,44.07,43.3,39.71,43.97,46.84,46.41,35.31,36.65,35.6,33.83,36.51,37.37,51.24,49.28,46.79,43.3,41.91,61.0,57.27,67.8,67.22,70.62,64.02,60.91
2026-07-31,300433,蓝思科技,31.58,2.43,1291061.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,1515.0,1426.16,-0.03,4.34,11.11,10.26,13.68,10.48,9.56,11.62,9.72,13.17,17.13,23.88,14.47,20.27,17.76,20.17,20.01,23.56,23.65,21.06,23.27,18.11,16.88,13.58,11.27,13.3,9.56,11.21,7.06,5.35
2026-07-31,300440,运达科技,14.63,8.85,134741.0,,suf,"{""suf"": {""timeframe"": ""d""}}",IT服务Ⅱ,68.26,67.99,10.05,16.88,27.96,29.94,29.87,32.47,29.19,30.14,31.44,36.16,28.02,34.31,22.49,24.47,26.79,28.5,32.13,30.42,31.17,34.04,39.58,38.21,38.55,38.0,34.38,37.73,38.89,39.64,37.94,34.59
2026-07-31,300442,润泽科技,63.25,9.24,454611.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通信服务,1363.86,1358.88,-0.44,7.51,10.55,8.77,10.28,7.0,7.27,7.04,8.38,12.09,14.77,10.56,3.37,2.1,1.79,-1.26,-1.03,-1.45,0.7,-0.21,4.7,2.69,1.83,1.83,-0.51,1.17,-0.35,-1.34,-2.06,-3.48
2026-07-31,300456,赛微电子,28.08,4.89,312361.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,339.67,277.16,0.57,8.8,12.25,12.14,13.82,12.07,12.54,16.49,12.43,12.96,19.37,20.12,10.47,12.36,11.79,9.86,10.54,9.97,31.98,43.87,43.38,41.31,40.99,38.28,36.25,37.75,33.94,32.09,28.31,23.4
2026-07-31,300461,田中精机,29.4,8.97,49800.0,,suf,"{""suf"": {""timeframe"": ""d""}}",自动化设备,87.37,79.94,1.22,2.65,5.85,8.61,8.64,8.44,20.27,16.63,15.71,18.03,13.47,13.16,1.09,4.9,6.56,4.01,7.31,5.82,11.63,10.99,10.51,9.39,7.45,8.47,3.16,17.41,17.14,15.54,2.72,-1.97
2026-07-31,300473,德尔股份,20.76,2.62,44451.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,55.7,48.56,1.25,2.79,7.08,7.27,7.51,8.96,10.6,11.22,7.42,7.51,10.5,8.72,3.66,4.77,5.54,18.02,18.45,22.69,29.58,33.43,33.48,31.45,30.59,31.89,28.37,30.44,27.99,27.94,33.91,38.97
2026-07-31,300488,恒锋工具,28.3,5.01,60042.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,50.91,43.17,4.56,7.03,9.4,9.58,11.27,14.24,13.11,14.31,11.45,14.88,18.37,17.35,6.54,9.96,10.71,11.27,13.18,11.17,12.01,10.42,14.31,12.05,11.66,13.99,10.32,27.49,24.1,27.74,23.71,19.22
2026-07-31,300486,东杰智能,17.19,8.73,174138.0,,suf,"{""suf"": {""timeframe"": ""d""}}",自动化设备,110.56,110.52,5.7,8.55,16.35,15.76,18.85,16.99,14.66,16.29,15.47,17.68,19.9,20.94,15.18,26.99,31.82,27.98,33.86,22.75,12.27,8.32,6.17,3.32,4.3,4.89,7.1,6.98,7.1,7.62,5.29,10.18
2026-07-31,300499,高澜股份,25.04,5.21,191961.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专用设备,109.28,97.16,0.64,8.03,11.42,11.86,16.21,13.22,12.98,14.74,13.06,18.81,21.73,18.21,8.55,8.75,12.86,15.62,23.0,19.21,25.8,23.48,29.47,29.55,29.51,35.14,31.79,43.41,35.62,47.04,45.89,39.38
2026-07-31,300501,海顺新材,9.7,7.9,96394.0,,suf,"{""suf"": {""timeframe"": ""d""}}",包装印刷,34.51,17.96,2.06,3.92,4.85,5.57,5.36,5.98,7.01,9.18,6.29,5.26,7.11,4.95,1.24,4.12,4.54,-0.52,2.68,3.09,3.81,3.4,8.25,6.39,7.22,4.33,2.89,2.89,2.16,1.13,-1.13,-3.3
2026-07-31,300518,新迅达,17.76,6.92,117470.0,,suf,"{""suf"": {""timeframe"": ""d""}}",互联网电商,41.32,41.31,-2.31,5.29,19.03,34.4,39.36,41.22,37.39,41.61,37.27,37.78,37.11,38.68,25.0,29.39,30.8,28.66,32.83,29.9,32.77,34.18,43.58,43.64,46.45,43.64,38.68,43.41,43.41,47.75,44.82,37.5
2026-07-31,300537,广信材料,17.21,3.55,111994.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电子化学品Ⅱ,44.72,32.68,0.17,5.06,9.99,13.48,17.55,17.49,16.33,17.84,14.35,21.27,22.2,21.15,13.83,13.77,14.12,13.19,13.25,12.9,18.13,17.37,20.28,17.43,16.15,15.75,12.78,15.69,14.64,15.4,15.11,13.6
2026-07-31,300548,长芯博创,140.5,10.4,217716.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通信设备,439.4,405.8,0.37,13.59,13.47,21.71,26.01,21.81,23.78,28.81,28.17,38.56,55.87,53.49,35.53,45.2,40.51,41.59,39.67,37.27,53.74,51.53,49.89,46.24,44.11,43.98,37.92,52.31,50.46,53.17,52.81,47.93
2026-07-31,300550,和仁科技,10.62,7.16,72044.0,,suf,"{""suf"": {""timeframe"": ""d""}}",软件开发,31.56,31.53,6.87,14.69,15.63,14.97,12.43,14.22,16.2,13.56,12.9,13.75,13.37,12.9,7.16,11.86,12.05,7.34,10.08,8.66,8.95,10.92,28.06,40.4,29.85,33.15,29.28,32.02,34.09,31.36,31.26,26.93
2026-07-31,300553,集智股份,36.81,9.62,76970.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,42.27,32.08,5.98,13.58,18.45,22.06,24.56,23.74,23.31,23.23,19.78,19.26,29.75,25.62,11.55,10.59,10.3,11.57,19.26,15.59,21.22,15.78,25.02,28.82,26.19,37.35,36.27,39.31,57.19,54.33,47.92,40.86
2026-07-31,300554,三超新材,18.93,4.01,51486.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,25.17,17.43,1.58,3.38,6.13,8.66,10.57,10.83,9.35,11.36,8.77,10.67,15.11,14.26,7.61,7.82,8.82,7.45,9.83,8.77,12.31,12.31,18.17,15.53,14.16,14.42,11.99,12.89,12.31,15.27,11.78,9.83
2026-07-31,300570,太辰光,114.0,7.63,187801.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通信设备,268.62,227.31,3.94,17.37,16.05,20.95,25.82,24.55,23.2,31.37,31.33,41.67,70.0,74.8,58.13,87.19,88.12,77.98,77.81,73.09,83.67,79.21,74.99,70.01,65.82,65.43,57.89,80.79,76.8,76.8,78.31,76.19
2026-07-31,300572,安车检测,17.44,4.56,58100.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专业服务,62.77,50.32,4.01,9.63,16.8,16.8,17.26,17.26,18.81,20.81,16.69,15.65,18.35,16.8,6.19,8.66,9.29,7.4,16.34,16.28,23.05,25.8,28.15,27.18,38.25,40.65,36.01,36.07,38.93,41.97,42.78,45.93
2026-07-31,300586,美联新材,7.56,4.28,306789.0,,suf,"{""suf"": {""timeframe"": ""d""}}",塑料,66.36,49.88,3.44,9.79,14.95,16.14,22.75,24.47,24.47,25.13,20.9,24.07,28.84,26.06,17.72,17.86,20.24,18.65,19.44,18.52,27.38,26.32,28.97,24.21,24.21,22.09,18.78,20.77,19.31,18.92,19.05,17.06
2026-07-31,300609,汇纳科技,24.58,7.38,41995.0,,suf,"{""suf"": {""timeframe"": ""d""}}",IT服务Ⅱ,40.71,40.64,-2.85,1.87,5.04,8.71,6.55,5.78,5.78,6.96,7.49,9.03,10.62,9.44,1.34,1.34,2.36,1.63,4.27,3.21,4.6,3.99,4.07,4.07,1.91,0.12,1.3,4.15,2.03,-1.3,-0.61,-4.88
2026-07-31,300619,金银河,22.88,2.69,50623.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电池,72.68,60.76,5.81,15.43,21.07,16.7,22.07,17.44,15.52,15.52,13.37,14.82,16.04,17.09,12.24,12.11,16.7,19.84,12.67,12.41,14.6,13.42,14.6,14.73,19.19,18.44,18.92,21.2,17.74,15.12,16.35,10.18
2026-07-31,300623,捷捷微电,23.29,3.19,290689.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,228.07,210.35,-0.99,4.77,8.84,9.83,13.4,14.3,14.43,15.84,14.6,15.37,23.57,27.01,19.79,26.36,27.18,28.04,27.09,28.04,32.93,28.42,28.72,27.95,26.84,26.84,23.23,25.85,24.3,23.79,24.43,23.62
2026-07-31,300632,光莆股份,15.89,6.07,197751.0,,suf,"{""suf"": {""timeframe"": ""d""}}",光学光电子,42.6,30.88,0.76,10.89,13.59,17.24,20.64,17.75,21.27,23.35,19.51,22.59,26.24,25.74,13.59,16.36,17.94,14.1,16.49,12.15,16.17,13.66,15.61,12.9,11.71,10.95,7.93,19.57,15.8,16.87,13.53,11.14
2026-07-31,300669,沪宁股份,20.25,4.38,12304.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专用设备,59.33,56.19,1.98,6.81,10.37,14.12,12.54,12.35,13.38,14.47,12.69,17.63,16.54,22.12,11.26,16.0,17.93,15.26,17.23,17.53,22.62,25.93,22.47,18.17,16.69,16.44,14.47,15.31,19.01,15.6,10.86,8.49
2026-07-31,300681,英搏尔,19.92,2.36,91521.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,65.31,49.25,1.05,3.11,5.52,6.43,7.83,6.58,7.23,8.68,7.98,10.14,12.5,12.75,5.67,6.33,7.43,6.73,8.43,6.78,9.94,12.15,6.17,5.17,4.42,7.43,7.83,8.68,5.42,4.72,2.36,-1.1
2026-07-31,300700,岱勒新材,14.0,5.66,163324.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,52.01,35.45,12.71,19.79,21.29,22.79,28.93,33.07,33.14,36.14,31.71,40.21,43.36,44.21,33.21,37.71,36.29,32.71,32.21,34.5,44.71,40.93,45.93,42.21,43.29,42.5,37.5,43.79,38.79,36.79,31.86,30.0
2026-07-31,300709,精研科技,32.58,2.61,118521.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,71.38,57.26,3.53,8.04,13.2,17.1,18.14,17.03,17.74,19.58,16.94,23.24,28.08,25.45,18.02,23.42,25.11,23.27,24.06,26.21,27.32,27.62,48.25,38.21,38.74,42.36,33.03,39.69,32.66,29.96,19.03,14.61
2026-07-31,300715,凯伦股份,11.06,4.54,134378.0,,suf,"{""suf"": {""timeframe"": ""d""}}",装修建材,53.12,43.97,0.0,8.59,14.92,20.34,25.59,26.85,28.21,30.38,25.95,28.12,30.65,31.74,25.23,27.12,30.92,27.12,28.39,26.4,29.2,28.84,32.82,30.47,26.94,29.02,28.39,31.1,28.93,27.03,29.66,25.95
2026-07-31,300720,海川智能,50.8,20.01,68425.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,131.0,117.4,-1.99,17.62,27.32,43.11,49.51,56.99,57.52,67.22,69.88,86.18,89.96,72.78,56.5,54.74,50.77,44.72,41.48,45.63,55.47,44.11,41.46,37.38,31.34,30.04,23.05,29.19,26.77,24.67,21.46,17.76
2026-07-31,300739,明阳电路,19.52,3.17,136736.0,,suf,"{""suf"": {""timeframe"": ""d""}}",元件,94.41,86.75,-0.31,6.35,11.78,14.6,20.18,17.26,17.16,19.72,16.55,19.98,23.77,23.57,13.11,15.57,16.8,13.17,14.14,14.6,18.55,16.55,20.59,17.26,15.68,16.6,13.68,26.59,25.0,26.95,37.96,46.67
2026-07-31,300749,顶固集创,16.79,7.9,77053.0,,suf,"{""suf"": {""timeframe"": ""d""}}",家居用品,66.62,51.11,0.12,11.55,16.68,21.38,31.63,39.96,39.19,41.99,38.77,36.21,45.32,48.72,38.18,39.25,42.58,44.73,52.29,46.4,48.42,48.12,54.02,50.74,49.43,50.8,52.59,52.23,53.19,49.37,46.4,42.7
2026-07-31,300780,德恩精工,17.42,4.56,83372.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,29.66,21.74,3.27,5.45,10.91,16.13,17.62,18.14,17.68,19.92,16.13,18.25,24.45,24.86,12.46,13.2,13.72,11.54,14.18,13.2,15.27,13.03,15.27,13.61,13.03,13.03,11.6,17.05,21.3,19.35,13.43,8.21
2026-07-31,300782,卓胜微,67.92,4.94,182177.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,460.43,385.81,-1.33,6.51,7.29,10.98,14.87,12.5,14.18,17.96,16.24,16.12,21.45,20.26,12.1,12.93,13.57,9.76,11.68,13.18,17.79,13.94,16.28,11.19,8.22,7.32,5.24,8.51,5.43,8.79,6.04,4.53
2026-07-31,300790,宇瞳光学,16.61,6.54,330911.0,,suf,"{""suf"": {""timeframe"": ""d""}}",计算机设备,87.39,75.83,1.51,3.61,6.38,6.44,7.34,5.36,6.26,14.09,20.47,17.7,27.21,24.08,13.85,18.66,21.61,15.59,15.23,16.07,18.84,13.97,17.28,13.25,13.49,12.7,9.87,14.75,16.74,23.42,19.99,17.76
2026-07-31,300811,铂科新材,58.09,5.37,208865.0,,suf,"{""suf"": {""timeframe"": ""d""}}",金属新材料,218.28,178.98,-1.34,9.71,17.35,18.32,22.19,21.33,24.98,28.27,28.75,34.57,38.54,41.83,27.46,32.43,33.07,27.87,29.49,28.39,35.77,35.22,36.51,30.25,26.03,29.8,24.74,45.46,40.47,42.9,41.5,41.5
2026-07-31,300812,易天股份,17.28,7.93,107484.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,47.6,31.5,0.98,6.66,11.46,12.15,15.28,13.02,12.85,15.22,12.62,14.76,16.26,15.45,6.83,12.27,12.5,9.37,11.28,9.55,11.86,10.76,14.7,12.38,11.11,11.34,9.49,13.83,12.09,11.86,10.36,9.03
2026-07-31,300839,博汇股份,10.02,2.24,66975.0,,suf,"{""suf"": {""timeframe"": ""d""}}",炼化及贸易,37.49,36.82,4.89,6.19,8.18,9.28,7.88,7.88,7.88,8.98,5.99,5.69,7.98,8.58,4.29,3.69,24.45,40.92,29.44,27.45,26.45,28.14,28.04,28.24,25.25,27.25,26.15,31.64,34.63,35.33,27.84,24.95
2026-07-31,300873,海晨股份,14.4,4.88,231663.0,,suf,"{""suf"": {""timeframe"": ""d""}}",物流,50.92,36.84,-2.64,3.26,13.19,13.75,17.01,20.63,19.38,21.18,15.21,15.14,23.96,20.28,7.64,7.57,6.94,3.68,2.92,3.4,15.42,9.72,11.94,10.56,9.51,8.89,7.43,13.54,10.28,7.71,6.04,1.32
2026-07-31,300900,广联航空,21.08,4.36,196144.0,,suf,"{""suf"": {""timeframe"": ""d""}}",航空装备Ⅱ,104.22,81.66,5.69,10.72,13.57,14.71,18.88,19.35,12.95,17.08,15.18,15.84,22.25,21.58,7.59,3.7,4.55,2.28,5.31,5.08,10.39,9.44,16.13,17.36,13.24,12.67,12.48,11.72,12.24,11.34,10.44,9.49
2026-07-31,300913,兆龙互连,32.72,5.58,89949.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通信设备,164.43,122.7,4.06,7.27,8.89,8.92,9.93,7.76,7.55,11.22,9.05,10.48,14.3,12.26,3.97,8.01,9.75,6.66,9.41,8.65,12.19,10.42,10.15,8.22,10.06,8.25,6.45,10.64,9.44,25.55,20.75,31.17
2026-07-31,300920,润阳科技,26.99,4.21,15818.0,,suf,"{""suf"": {""timeframe"": ""d""}}",塑料,39.81,22.05,2.67,8.19,11.41,16.78,18.56,20.41,21.19,27.01,25.94,28.94,31.27,33.46,21.01,24.86,25.08,22.56,19.67,20.08,21.42,19.27,23.16,26.23,28.01,29.71,29.05,29.05,31.05,31.34,32.35,28.75
2026-07-31,300921,南凌科技,13.8,6.81,122061.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通信服务,46.04,28.73,3.41,8.62,9.64,9.57,12.46,11.01,11.45,13.48,11.81,15.22,18.12,15.58,8.33,11.09,10.43,5.22,12.68,12.39,14.06,13.48,17.32,16.74,15.94,16.96,15.29,15.43,14.49,13.26,11.52,9.86
2026-07-31,300936,中英科技,57.67,9.83,36901.0,,suf,"{""suf"": {""timeframe"": ""d""}}",元件,42.49,26.82,0.02,7.51,14.93,17.53,22.65,27.97,32.04,41.48,34.21,37.56,50.42,51.99,38.91,52.84,50.62,32.51,34.92,37.82,56.1,45.36,48.93,38.72,34.56,30.8,27.83,34.87,29.88,28.89,29.18,29.17
2026-07-31,300943,春晖智控,21.94,10.36,200878.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,56.97,37.55,1.87,14.4,20.97,22.15,27.94,28.53,26.75,28.4,28.99,30.67,51.32,56.02,36.28,41.29,40.29,33.68,47.08,44.26,49.41,44.21,50.05,48.09,53.6,55.47,61.8,70.69,74.66,66.5,54.56,48.95
2026-07-31,300948,冠中生态,16.96,12.69,90949.0,,suf,"{""suf"": {""timeframe"": ""d""}}",基础建设,31.48,29.66,-0.53,3.12,19.04,22.17,23.53,25.59,25.94,28.71,22.29,21.52,33.84,29.78,23.94,23.76,20.75,20.93,24.47,22.17,22.88,26.42,27.24,26.18,27.59,24.41,23.94,23.29,21.76,19.28,16.16,10.61
2026-07-31,300953,震裕科技,90.06,5.88,78917.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电池,304.57,218.69,1.19,5.12,12.49,12.48,13.17,11.76,17.34,15.59,15.88,17.14,20.13,21.36,9.06,10.49,11.05,8.44,5.56,2.75,4.93,2.82,2.94,0.26,-1.62,2.71,-1.57,2.47,0.59,-1.04,-2.27,-4.53
2026-07-31,300959,线上线下,89.15,6.74,31626.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通信服务,61.82,40.27,-1.21,3.2,9.09,12.84,15.45,11.41,9.8,13.91,12.84,13.38,16.33,13.71,3.88,5.01,5.51,1.6,2.04,1.54,5.75,2.83,9.85,6.74,5.66,6.51,4.78,8.33,6.21,3.25,3.52,0.96
2026-07-31,300964,本川智能,47.19,6.52,50015.0,,suf,"{""suf"": {""timeframe"": ""d""}}",元件,50.25,36.87,-2.63,4.2,9.47,15.45,25.41,18.2,18.27,22.61,20.68,22.7,30.64,29.01,17.93,20.03,20.62,17.48,20.28,21.04,25.98,22.48,28.57,23.18,20.83,23.78,20.15,29.33,32.91,38.16,43.36,45.58
2026-07-31,300969,恒帅股份,71.03,10.4,40771.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,141.35,63.43,0.66,2.51,6.72,5.96,7.46,5.53,12.23,11.0,9.19,8.55,11.69,12.01,-0.32,1.62,3.55,4.25,4.43,3.73,8.98,10.02,18.49,14.85,15.84,16.29,8.28,19.19,17.84,18.61,13.52,10.62
2026-07-31,300984,金沃股份,32.22,14.74,88091.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,64.81,46.5,-3.48,-0.56,4.72,4.81,7.32,4.13,5.49,6.61,5.06,4.03,7.85,9.75,-5.43,-3.79,0.06,-3.88,-3.54,-5.31,-2.02,0.56,2.14,-0.74,-3.01,-3.79,-7.6,-5.56,-7.01,-6.77,-9.81,-13.5
2026-07-31,300986,志特新材,11.39,13.56,792545.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专业工程,100.52,100.44,-4.83,3.6,12.38,8.25,29.94,27.3,22.91,19.75,26.69,14.05,15.89,13.08,4.3,7.73,4.48,0.97,2.02,0.97,2.46,9.13,8.78,11.24,5.88,5.53,5.71,6.67,6.94,3.86,1.58,-1.84
2026-07-31,300991,创益通,24.28,5.52,32150.0,,suf,"{""suf"": {""timeframe"": ""d""}}",其他电子Ⅱ,70.6,45.18,0.95,5.64,11.57,14.37,16.97,17.3,17.71,20.92,17.42,19.4,21.91,20.63,12.07,21.13,18.41,6.55,14.25,12.03,15.77,15.77,19.44,15.03,14.17,11.9,11.74,13.39,11.61,17.42,14.83,24.01
2026-07-31,301021,英诺激光,53.09,3.45,102199.0,,suf,"{""suf"": {""timeframe"": ""d""}}",自动化设备,81.13,81.07,-3.99,5.86,14.71,22.9,30.63,25.92,26.26,30.33,33.04,37.78,42.78,52.1,35.66,45.66,42.78,41.91,41.27,40.42,54.13,48.9,51.89,38.86,36.73,39.39,31.53,39.37,36.94,46.6,47.24,40.33
2026-07-31,301041,金百泽,21.05,5.46,54548.0,,suf,"{""suf"": {""timeframe"": ""d""}}",元件,28.13,20.81,2.57,7.79,10.83,13.44,18.67,16.48,16.01,18.62,17.72,22.09,28.27,26.75,17.24,19.62,21.62,19.57,26.75,25.94,31.64,32.78,40.0,38.72,37.67,39.67,37.2,45.37,44.04,49.17,49.22,53.35
2026-07-31,301046,能辉科技,17.01,5.65,40497.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专业工程,43.47,33.21,1.82,7.17,12.64,13.52,14.4,20.05,18.64,20.52,17.05,16.99,20.99,24.99,20.87,28.98,28.45,34.74,35.86,35.21,37.51,37.51,48.15,44.86,51.26,59.79,61.08,84.6,78.84,90.59,94.59,84.48
2026-07-31,301055,张小泉,25.76,4.63,44279.0,,suf,"{""suf"": {""timeframe"": ""d""}}",家居用品,29.03,29.03,-0.93,7.34,10.68,15.1,16.58,17.7,19.84,20.03,17.82,17.31,20.15,20.92,11.61,13.9,13.35,15.76,15.14,13.63,14.67,18.4,10.25,6.72,6.87,6.83,4.89,5.63,9.01,21.08,21.89,17.24
2026-07-31,301070,开勒股份,54.48,9.73,52763.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,61.71,40.59,-1.45,6.72,7.53,13.12,23.88,24.08,20.15,21.99,19.4,23.42,25.62,27.11,14.54,17.14,26.78,18.7,16.96,18.89,20.91,16.63,17.93,15.27,15.44,16.15,21.05,21.97,21.04,21.84,20.08,12.63
2026-07-31,301071,力量钻石,50.03,2.21,144377.0,,suf,"{""suf"": {""timeframe"": ""d""}}",非金属材料Ⅱ,104.92,78.44,-3.22,3.94,12.87,16.15,23.13,19.99,18.35,20.69,17.97,21.41,30.26,29.12,19.45,17.07,18.31,13.17,16.29,13.93,23.47,22.23,23.23,20.29,19.43,26.06,19.95,22.69,24.07,29.86,23.81,20.53
2026-07-31,301077,星华新材,18.95,4.24,21813.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化学制品,45.72,25.64,1.69,3.91,5.8,8.39,8.71,9.82,10.18,14.25,29.87,26.7,21.58,17.89,11.4,12.03,11.08,8.6,9.92,8.76,9.45,11.4,12.51,14.78,16.68,14.35,12.72,14.2,14.62,12.51,10.87,9.23
2026-07-31,301096,百诚医药,37.82,5.17,35921.0,,suf,"{""suf"": {""timeframe"": ""d""}}",医疗服务,56.86,43.1,2.06,7.64,9.73,10.63,18.14,20.99,23.85,27.21,30.51,32.36,33.55,34.19,28.95,34.58,31.6,27.45,27.1,23.69,18.8,17.74,22.79,15.36,14.65,14.7,14.94,15.52,16.45,23.27,28.24,27.13
2026-07-31,301099,雅创电子,42.9,2.58,119669.0,,suf,"{""suf"": {""timeframe"": ""d""}}",其他电子Ⅱ,69.68,42.65,-2.91,3.45,11.05,13.22,17.81,16.64,16.97,18.76,16.83,19.46,24.71,24.48,13.59,15.27,16.08,12.07,19.04,16.92,21.61,18.16,20.98,16.74,15.27,16.55,12.45,16.39,15.85,16.83,16.04,15.83
2026-07-31,301106,骏成科技,15.31,2.75,30182.0,,suf,"{""suf"": {""timeframe"": ""d""}}",光学光电子,29.31,29.31,3.72,6.79,8.75,9.99,10.19,11.43,11.76,13.0,11.23,12.54,15.28,38.34,66.04,47.22,52.51,36.25,34.68,29.33,32.79,28.94,32.59,31.94,25.15,22.53,23.71,30.5,28.22,25.54,24.23,20.38
2026-07-31,301128,强瑞技术,90.05,7.18,64646.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专用设备,142.13,121.23,0.27,6.11,13.58,18.69,26.96,21.37,23.26,25.76,24.04,27.1,31.28,31.26,18.68,19.93,21.58,17.82,25.49,21.89,33.45,25.04,36.14,29.07,33.75,41.31,30.09,36.94,30.15,30.26,22.21,18.66
2026-07-31,301150,中一科技,32.98,2.74,205598.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电池,132.78,126.72,-3.31,3.82,10.76,13.55,24.04,19.62,17.74,19.07,18.25,22.95,27.84,24.32,15.52,15.52,19.62,17.1,17.16,17.8,21.89,18.56,22.65,15.59,12.8,13.25,9.49,15.71,13.37,15.19,17.37,16.4
2026-07-31,301149,隆华新材,7.29,2.24,71853.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化学制品,50.96,30.96,4.66,5.76,6.72,8.37,7.82,10.15,7.54,9.74,7.82,7.96,9.74,9.88,6.04,7.0,7.0,5.49,10.29,15.09,16.6,17.42,17.56,19.07,19.89,18.66,17.15,16.74,18.52,22.22,21.54,18.52
2026-07-31,301157,华塑科技,51.02,8.09,13715.0,,suf,"{""suf"": {""timeframe"": ""d""}}",其他电源设备Ⅱ,36.4,12.53,4.23,9.64,12.15,16.25,18.15,19.91,17.89,22.29,18.82,19.31,24.09,24.64,18.31,20.91,23.38,17.23,17.76,19.15,17.95,16.6,22.3,19.33,21.27,22.3,22.21,23.27,19.44,17.74,17.07,15.54
2026-07-31,301160,翔楼新材,33.98,8.49,62129.0,,suf,"{""suf"": {""timeframe"": ""d""}}",特钢Ⅱ,63.49,41.33,3.12,8.77,8.77,9.89,12.95,10.09,13.36,14.77,11.27,31.84,34.99,36.99,22.57,31.4,33.67,33.17,34.49,34.46,38.11,43.2,45.64,43.64,38.91,32.9,30.14,30.14,34.84,34.76,29.99,23.25
2026-07-31,301182,凯旺科技,50.82,9.98,47816.0,,suf,"{""suf"": {""timeframe"": ""d""}}",计算机设备,54.1,54.1,19.99,26.72,36.15,34.79,42.46,34.99,43.43,40.55,37.74,38.39,46.26,43.9,29.0,29.28,34.0,31.29,38.67,34.36,42.35,39.32,39.35,36.52,32.62,40.77,39.71,44.39,38.69,37.84,34.47,31.98
2026-07-31,301183,东田微,143.66,6.41,50973.0,,suf,"{""suf"": {""timeframe"": ""d""}}",光学光电子,127.95,93.8,-0.93,11.78,12.38,14.37,18.45,25.23,33.16,39.7,37.08,42.98,50.14,51.42,42.96,56.88,68.74,63.71,62.43,57.11,64.28,60.73,59.88,56.27,53.75,52.14,47.67,68.98,64.06,62.88,63.85,71.93
2026-07-31,301189,奥尼电子,40.79,3.84,44669.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,54.93,52.74,2.18,8.75,13.14,16.62,18.61,20.59,20.84,22.75,23.78,22.09,35.16,34.59,23.39,25.86,29.69,21.38,25.15,26.94,30.38,33.64,32.75,32.39,47.68,45.33,38.17,38.66,43.32,53.84,52.19,49.55
2026-07-31,301227,森鹰窗业,17.11,1.42,23034.0,,suf,"{""suf"": {""timeframe"": ""d""}}",家居用品,35.35,20.09,4.5,25.42,34.48,46.81,51.26,47.81,51.78,52.02,49.39,44.65,49.27,60.43,60.55,68.79,77.67,77.67,86.5,77.67,84.04,83.23,95.62,93.05,97.66,98.54,98.07,105.55,100.76,91.76,91.47,84.45
