日期,信号,代码,相距SMA,现价,涨幅,止损,策略,参组,参数,名称,周期,SMA,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-09-21 00:00:00,Long,AMC,,2.89,7.04%,2.5,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMC ENTERTAINMENT HLDS-CL A,1D,,,,,,,
2026-09-21 00:00:00,Short,MCO,,467.22,-0.29%,485.16,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MOODY'S CORP,1D,,一直亮红,399.61-420.27-425.31-436.59-467.38,高-高-高-高,5.17%-1.20%-2.65%-7.05%,40.0,11.4
2026-09-21 00:00:00,Short,YORW,,32.19,-1.53%,33.19,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",YORK WATER CO,1D,,,,,,,
2026-09-21 00:00:00,Long,AGO,-12.46,71.07,1.02%,68.97,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ASSURED GUARANTY LTD,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,AGO,-12.46,71.07,1.02%,68.97,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ASSURED GUARANTY LTD,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,RH,-21.28,127.2,0.52%,117.01,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",RH,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,RH,-21.28,127.2,0.52%,117.01,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",RH,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,ECHO,,95.36,2.03%,90.04,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ECHOSTAR CORP-A,1D,,一直亮绿,132.25-121.64-137.44-147.25-94.95,低-高-高-低,8.02%-12.99%-7.14%-35.52%,24.0,12.69
2026-09-21 00:00:00,Short,VG,,13.66,-2.57%,14.57,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VENTURE GLOBAL INC-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,NCMI,-34.42,2.24,3.23%,2.04,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",NATIONAL CINEMEDIA INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,NCMI,-34.42,2.24,3.23%,2.04,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",NATIONAL CINEMEDIA INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,MAGN,,11.83,2.87%,11.0,mfa,参数一,"{""mfa"": {""mfa_all"": 9}}",MAGNERA CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,MAGN,,11.83,2.87%,11.0,mfa,参数二,"{""mfa"": {""mfa_all"": 9}}",MAGNERA CORP,1D,,,,,,,
2026-09-21 00:00:00,Short,DHT,41.88,22.45,-3.52%,24.32,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",DHT HOLDINGS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,DHT,41.88,22.45,-3.52%,24.32,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",DHT HOLDINGS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,AEI,-55.86,0.83,2.34%,0.7,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ALSET INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,AEI,-55.86,0.83,2.34%,0.7,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ALSET INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,NBIX,,143.96,-1.55%,150.69,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NEUROCRINE BIOSCIENCES INC,1D,,支撑释放,129.17-122.14-125.11-126.49-148.78,低-高-高-高,5.44%-2.43%-1.10%-17.62%,25.0,7.83
2026-09-21 00:00:00,Short,NBIX,,143.96,-1.55%,150.69,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NEUROCRINE BIOSCIENCES INC,1D,,支撑释放,nan-129.17-122.14-125.11-148.78,低-低-高-高,nan%-5.44%-2.43%-18.92%,25.0,7.83
2026-09-21 00:00:00,Long,TTI,-34.15,6.09,0.16%,5.66,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",TETRA TECHNOLOGIES INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,TTI,-34.15,6.09,0.16%,5.66,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",TETRA TECHNOLOGIES INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,OTGA,1.36,10.25,-0.05%,10.26,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",OTG ACQUISITION CORP I-CL A,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,OTGA,1.36,10.25,-0.05%,10.26,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",OTG ACQUISITION CORP I-CL A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,PBH,-16.73,46.8,4.07%,42.76,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",PRESTIGE CONSUMER HEALTHCARE,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,PBH,-16.73,46.8,4.07%,42.76,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",PRESTIGE CONSUMER HEALTHCARE,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,MPWR,,1277.68,4.92%,1164.71,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MONOLITHIC POWER SYSTEMS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,MBI,-25.24,4.54,3.42%,4.17,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",MBIA INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,MBI,-25.24,4.54,3.42%,4.17,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",MBIA INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,LRCX,,302.28,4.92%,274.1,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LAM RESEARCH CORP,1D,,,,,,,
2026-09-21 00:00:00,Short,EPAM,,113.13,-0.76%,121.77,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EPAM SYSTEMS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,BRUN,,17.17,-0.58%,15.24,mfa,参数一,"{""mfa"": {""mfa_all"": 13}}",BOOST RUN INC-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,BRUN,,17.17,-0.58%,15.24,mfa,参数二,"{""mfa"": {""mfa_all"": 13}}",BOOST RUN INC-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,AIBZ,,5.0,16.01%,4.2,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BITZERO HOLDINGS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,GSAT,,83.04,0.24%,82.11,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GLOBALSTAR INC,1D,,,,,,,
2026-09-21 00:00:00,Short,AWK,,133.97,-1.42%,138.67,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMERICAN WATER WORKS CO INC,1D,,,,,,,
2026-09-21 00:00:00,Long,QNBC,,45.56,-0.39%,45.17,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",QNB CORP,1D,,压力释放,nan-37.62-45.2-43.57-45.35,低-高-低-高,nan%-20.15%-3.60%-4.10%,19.0,3.98
2026-09-21 00:00:00,Long,BNT,-13.7,38.04,1.71%,36.81,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",BROOKFIELD WEALTH SOLUTIONS,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,BNT,-13.7,38.04,1.71%,36.81,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",BROOKFIELD WEALTH SOLUTIONS,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,BWLP,45.4,25.29,-1.44%,26.54,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",BW LPG LTD,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,BWLP,45.4,25.29,-1.44%,26.54,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",BW LPG LTD,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,MI,-54.71,2.46,19.42%,1.65,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",NFT LTD-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,MI,-54.71,2.46,19.42%,1.65,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",NFT LTD-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,MRAM,,17.17,12.37%,14.45,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EVERSPIN TECHNOLOGIES INC,1D,,,,,,,
2026-09-21 00:00:00,Long,HUBG,,31.68,-2.81%,29.81,mfa,参数一,"{""mfa"": {""mfa_all"": 14}}",HUB GROUP INC-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,HUBG,,31.68,-2.81%,29.81,mfa,参数二,"{""mfa"": {""mfa_all"": 14}}",HUB GROUP INC-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,PRTH,,7.8,33.79%,7.38,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PRIORITY TECHNOLOGY HOLDINGS,1D,,一直亮绿,5.85-6.28-6.75-7.43-5.84,高-高-高-低,7.35%-7.48%-10.15%-21.45%,18.0,12.52
2026-09-21 00:00:00,Long,PRTH,,7.8,33.79%,7.38,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PRIORITY TECHNOLOGY HOLDINGS,1D,,,,,,,
2026-09-21 00:00:00,Long,PRTH,,7.8,33.79%,7.38,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PRIORITY TECHNOLOGY HOLDINGS,1D,,一直亮绿,nan-6.16-5.85-7.43,低-低-高,nan%-4.96%-27.09%,64.0,45.78
2026-09-21 00:00:00,Short,USGO,,7.12,-6.32%,8.19,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",US GOLDMINING INC,1D,,一直亮红,8.64-10.3-10.13-7.55-7.16,高-低-低-低,19.21%-1.65%-25.48%-5.11%,36.0,43.05
2026-09-21 00:00:00,Short,TWG,,0.28,-16.42%,0.44,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TOP WEALTH GROUP HLDNG LTD-A,1D,,一直释放,3.25-3.49-3.63-2.56-1.94,高-高-低-低,7.54%-3.86%-29.61%-24.07%,54.0,39.18
2026-09-21 00:00:00,Short,ORI,,39.22,-1.83%,40.94,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OLD REPUBLIC INTL CORP,1D,,支撑释放,36.14-36.87-37.7-36.07-39.56,高-高-低-高,2.01%-2.27%-4.33%-9.66%,41.0,12.05
2026-09-21 00:00:00,Short,ORI,,39.22,-1.83%,40.94,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OLD REPUBLIC INTL CORP,1D,,支撑释放,36.14-36.87-37.7-36.07-39.56,高-高-低-高,2.01%-2.27%-4.33%-9.66%,41.0,12.05
2026-09-21 00:00:00,Short,CDLX,,3.68,-1.87%,4.08,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CARDLYTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Short,OZ,,44.67,-1.82%,46.3,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BELPOINTE PREP LLC- CLASS A,1D,,一直亮红,49.58-48.5-49.05-44.25-44.76,低-高-低-高,2.17%-1.13%-9.79%-1.15%,35.0,11.26
2026-09-21 00:00:00,Long,TONX,,3.84,13.27%,3.15,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TON STRATEGY CO,1D,,,,,,,
2026-09-21 00:00:00,Long,ENLT,,75.35,0.47%,70.75,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ENLIGHT RENEWABLE ENERGY LTD,1D,,,,,,,
2026-09-21 00:00:00,Short,GLOO,-7.18,4.83,-1.02%,5.49,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",GLOO HOLDINGS INC-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,GLOO,-7.18,4.83,-1.02%,5.49,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",GLOO HOLDINGS INC-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,TWIN,,25.34,1.85%,23.8,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TWIN DISC INC,1D,,,,,,,
2026-09-21 00:00:00,Long,SLSN,,0.81,1.25%,0.69,mfa,参数一,"{""mfa"": {""mfa_all"": 8}}",SOLESENCE INC,1D,,,,,,,
2026-09-21 00:00:00,Long,SLSN,,0.81,1.25%,0.69,mfa,参数二,"{""mfa"": {""mfa_all"": 8}}",SOLESENCE INC,1D,,,,,,,
2026-09-21 00:00:00,Long,MX,,3.2,16.36%,2.89,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MAGNACHIP SEMICONDUCTOR CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,GLND,,2.88,140.00%,2.39,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GREENLAND ENERGY CO,1D,,一直释放,nan-3.51-2.41,低-低,nan%-31.34%,29.0,121.1
2026-09-21 00:00:00,Long,ATGL,-65.96,5.1,6.25%,4.35,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ALPHA TECHNOLOGY GROUP LTD-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,ATGL,-65.96,5.1,6.25%,4.35,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ALPHA TECHNOLOGY GROUP LTD-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,XFLH,,10.06,0.60%,9.99,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XFLH CAPITAL CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,TLN,,299.97,2.62%,271.5,mfa,参数一,"{""mfa"": {""mfa_all"": 24}}",TALEN ENERGY CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,TLN,,299.97,2.62%,271.5,mfa,参数二,"{""mfa"": {""mfa_all"": 24}}",TALEN ENERGY CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,BTTC,,0.8,117.81%,0.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BLACK TITAN CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,BTTC,-38.77,0.8,117.81%,0.48,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",BLACK TITAN CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,BTTC,,0.8,117.81%,0.48,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BLACK TITAN CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,BTTC,-38.77,0.8,117.81%,0.48,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",BLACK TITAN CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,VECO,,44.22,3.51%,40.89,mfa,参数一,"{""mfa"": {""mfa_all"": 14}}",VEECO INSTRUMENTS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,VECO,,44.22,3.51%,40.89,mfa,参数二,"{""mfa"": {""mfa_all"": 14}}",VEECO INSTRUMENTS INC,1D,,,,,,,
2026-09-21 00:00:00,Short,MMED,,21.12,-3.07%,23.34,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MINIMED GROUP INC,1D,,,,,,,
2026-09-21 00:00:00,Long,EZGO,,0.84,-5.07%,0.7,mfa,参数一,"{""mfa"": {""mfa_all"": 15}}",EZGO TECHNOLOGIES LTD,1D,,,,,,,
2026-09-21 00:00:00,Long,EZGO,,0.84,-5.07%,0.7,mfa,参数二,"{""mfa"": {""mfa_all"": 15}}",EZGO TECHNOLOGIES LTD,1D,,,,,,,
2026-09-21 00:00:00,Short,LCLN,,24.68,-5.48%,27.44,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LINCOLN INTERNATIONAL INC,1D,,,,,,,
2026-09-21 00:00:00,Long,MIND,,4.19,4.49%,3.78,mfa,参数一,"{""mfa"": {""mfa_all"": 27}}",MIND TECHNOLOGY INC,1D,,,,,,,
2026-09-21 00:00:00,Long,MIND,,4.19,4.49%,3.78,mfa,参数二,"{""mfa"": {""mfa_all"": 27}}",MIND TECHNOLOGY INC,1D,,,,,,,
2026-09-21 00:00:00,Long,CLNN,,4.54,4.37%,3.99,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CLENE INC,1D,,,,,,,
2026-09-21 00:00:00,Short,TNK,37.32,98.76,-2.14%,105.6,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",TEEKAY TANKERS LTD-CLASS A,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,TNK,37.32,98.76,-2.14%,105.6,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",TEEKAY TANKERS LTD-CLASS A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,FIVN,,37.01,13.98%,30.8,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FIVE9 INC,1D,,一直释放,22.08-20.76-25.34-26.93-34.58,低-高-高-高,5.96%-22.02%-6.29%-28.41%,29.0,14.88
2026-09-21 00:00:00,Short,CAQ,,9.99,-0.40%,10.01,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CAMBRIDGE ACQUISITION CORP-A,1D,,,,,,,
2026-09-21 00:00:00,Short,CAQ,,9.99,-0.40%,10.01,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CAMBRIDGE ACQUISITION CORP-A,1D,,,,,,,
2026-09-21 00:00:00,Short,IPVV,,9.85,-0.51%,9.87,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INTERPRIVATE INVESTMENT-CL A,1D,,,,,,,
2026-09-21 00:00:00,Short,IPVV,,9.85,-0.51%,9.87,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INTERPRIVATE INVESTMENT-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,BKKT,,9.14,6.16%,8.23,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BAKKT INC,1D,,压力释放,22.11-9.86-13.04-9.8-9.02,低-高-低-低,55.40%-32.25%-24.85%-7.98%,19.0,29.01
2026-09-21 00:00:00,Long,COMP,,10.13,0.50%,9.52,mfa,参数一,"{""mfa"": {""mfa_all"": 15}}",COMPASS INC - CLASS A,1D,,,,,,,
2026-09-21 00:00:00,Long,COMP,,10.13,0.50%,9.52,mfa,参数二,"{""mfa"": {""mfa_all"": 15}}",COMPASS INC - CLASS A,1D,,,,,,,
2026-09-21 00:00:00,Long,EPC,,27.08,-0.37%,25.76,mfa,参数一,"{""mfa"": {""mfa_all"": 8}}",EDGEWELL PERSONAL CARE CO,1D,,,,,,,
2026-09-21 00:00:00,Long,EPC,,27.08,-0.37%,25.76,mfa,参数二,"{""mfa"": {""mfa_all"": 8}}",EDGEWELL PERSONAL CARE CO,1D,,,,,,,
2026-09-21 00:00:00,Long,NXST,-14.79,166.15,6.15%,150.66,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",NEXSTAR MEDIA GROUP INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,NXST,-14.79,166.15,6.15%,150.66,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",NEXSTAR MEDIA GROUP INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,ARDX,-39.12,3.5,2.34%,3.22,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ARDELYX INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,ARDX,-39.12,3.5,2.34%,3.22,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ARDELYX INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,CNQ,,48.28,-2.74%,50.56,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CANADIAN NATURAL RESOURCES,1D,,,,,,,
2026-09-21 00:00:00,Long,HYFT,,1.47,8.09%,1.24,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MINDWALK HOLDINGS CORP,1D,,,,,,,
